Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	15.609375	8.827544	59.0	5.0	1.5152774	8.151507	89.82402	0.009138812	15.609375	387.95062	0.09698766	0.0023536452	0.11342576	0.4836567	-0.514699	0.0041769273	0.15106815	0.50716466	-0.4826727	6.556511e-08	-0.01694682	1.3113022e-07	-0.061081007	155.48225	-20.341278	117.91677	-4.0503464	0.13743183	0.0	0.04790037	0.00709679	0.065042794	0.04857204	-0.03128512	1.4572027	2.597996	0.13743183	1.0	0.0	0.0	0.9189385	0.0044941558	4000	2.4686286449432373
1	15.924303	9.587833	62.0	4.0	0.730381	2.1880093	22.970407	0.020335289	15.924303	571.35583	0.07141948	1.0338486	0.5521598	3.648036	-2.3312628	0.8564791	0.40975803	2.9303706	-1.7749757	1.847744e-08	-0.00073372066	-3.0994416e-09	-0.015679823	152.55495	-54.23681	6.6220355	-0.8496165	1.4135721	0.0	0.022756306	0.0050621084	0.014467259	0.042930987	-0.029242791	0.042386834	2.1202407	1.4135721	1.0	0.0	0.0	0.90587425	0.004315672	8000	4.566126108169556
2	17.281385	9.908392	64.0	5.0	0.534586	1.2972869	17.383152	0.021174582	17.281385	694.8821	0.05790684	4.620368	0.34889632	5.727784	3.2241879	0.89807445	0.21062621	1.8316464	-0.62376225	2.6226044e-09	-0.017292527	5.0961972e-09	-0.0014174202	104.77728	-36.009506	2.2821054	-0.43337154	0.87062055	0.0	0.03432954	0.009857464	0.002001345	0.049622484	-0.020730248	0.028100751	1.8661709	0.87062055	1.0	0.0	0.0	0.8969744	0.0048283464	12000	6.754306316375732
3	19.21256	9.782329	58.0	4.0	0.45588	0.83936024	8.264261	0.015125033	19.21256	789.8399	0.049364995	8.826037	0.6656919	10.682622	5.9242883	0.6491456	0.13111167	1.1413924	0.16912724	-4.4107438e-09	-0.014382461	-6.556511e-10	0.0018511448	72.82708	-7.6247864	0.78481734	-0.07400131	1.1742764	0.0	0.021169845	0.009420978	-0.0022964152	0.043114405	-0.014137296	0.009107639	1.4990318	1.1742764	2.0	0.0	1.0	0.87517035	0.0027472107	16000	9.171069145202637
4	19.688118	10.17504	78.0	5.0	0.5312147	0.85280293	5.0915523	0.016782304	19.688118	897.466	0.0448733	10.9775	0.24613646	11.692001	9.8129225	0.46395734	0.033642255	0.5839174	0.31152314	2.3841857e-09	-0.015046833	-3.4570693e-09	-0.001690603	71.18895	-1.2279739	0.6730374	-0.00797224	1.4185838	0.0	0.027642382	0.009797247	0.0015854596	0.0456078	-0.014924187	0.012397783	1.6797154	1.4185838	1.0	0.0	0.0	0.85740334	0.0044494914	20000	11.551893949508667
5	23.8503	10.27562	65.0	6.0	0.46498597	0.66176945	6.0751276	0.012479406	23.8503	975.33496	0.040638957	11.762557	0.46748796	12.805098	8.863798	0.48789397	0.08351088	0.78165	0.13464491	-2.1219254e-08	-0.013204997	-2.3245812e-09	0.0012016327	76.3287	-4.0233383	0.35476765	-0.025277704	1.1232084	0.0	0.020573366	0.0096525885	-0.0014680752	0.03395518	-0.0091113765	0.006203733	1.4599258	1.1232084	2.0	0.0	1.0	0.8414659	0.0027222477	24000	14.000705003738403
6	25.980392	11.289112	72.0	8.0	0.47661367	0.5403782	2.9469256	0.01470243	25.980392	1048.7279	0.037454568	12.979404	0.96572775	15.286748	6.188593	0.39304492	0.024019573	0.4804107	0.26037088	3.5762786e-09	-0.012789404	5.364418e-10	0.0008647515	89.420654	-4.764038	0.21382931	-0.0009976178	1.246249	0.0	0.013436741	0.009819852	-0.00090015307	0.023293542	-0.006658406	0.004497846	1.1697539	1.246249	2.0	0.0	0.0	0.819028	0.0044747144	28000	16.417065620422363
7	27.950705	10.97393	61.0	7.0	0.46288997	0.51002234	2.590723	0.030766265	27.950705	1114.9762	0.034843005	14.207861	2.0286527	17.421295	2.062348	0.37784305	0.024946628	0.44053274	0.2674783	-1.9550324e-08	-0.011822582	2.4735927e-09	0.001282789	87.97981	-2.7017746	0.18368298	-0.0065886527	1.6064206	0.0	0.009033697	0.009473751	-0.0013276957	0.022345185	-0.0066775363	0.0033496998	0.9764989	1.6064206	2.0	0.0	0.0	0.7931906	0.0039458284	32000	18.69335150718689
8	29.227942	9.765611	66.0	8.0	0.5147402	0.47704652	2.4536586	0.032653876	29.227942	1185.2125	0.03292257	14.84881	2.5182698	18.111996	-1.3566653	0.36618245	0.050591987	0.5367461	0.19529973	1.4305114e-08	-0.0076487274	-5.9604643e-10	-0.00044152906	78.817924	-2.1831894	0.14758728	-0.00032310188	2.3659344	0.0	0.0076138396	0.009930899	0.0005043198	0.026180733	-0.008266766	0.0036807135	0.8756037	2.3659344	1.0	0.0	0.0	0.7584879	0.0042315396	36000	21.10006046295166
9	31.023438	8.711042	65.0	13.0	0.43431425	0.32330614	1.8297924	0.026106717	31.023438	1240.8987	0.031022467	15.246465	2.9708154	18.412493	-5.1954136	0.37371778	0.042021655	0.51000494	0.21111052	1.9073487e-09	-0.0099687325	-1.8179417e-09	0.0017101729	75.28426	-2.5709	0.07245986	-0.006529592	1.8831078	0.0	0.0055049127	0.007667753	-0.0021172944	0.020752138	-0.0054136403	0.0019221532	0.84730774	1.8831078	2.0	0.0	1.0	0.7235151	0.002672931	40000	23.590761423110962
