Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	37.31132	10.746095	65.0	21.0	0.52610284	0.23490022	1.2319751	0.06665936	37.31132	870.684	0.01813925	16.836914	5.781537	21.525898	1.0640277	0.3273902	0.028251437	0.39543742	0.14732738	3.0994416e-09	-0.0029251885	9.23872e-10	-0.0007613241	49.17282	-9.907345	0.035253312	-0.0012764223	3.4694924	0.0	0.0025759726	0.00923846	0.0006995957	0.007961435	-0.0018604259	0.0006426903	0.5280449	3.4694924	1.0	0.0	0.0	0.6874161	0.00486573	48000	52.97217130661011
12	36.787037	10.310952	93.0	21.0	0.42610547	0.20715365	1.1151005	0.117029294	36.787037	917.05035	0.017635584	17.652761	6.906808	23.18224	-0.02056317	0.36439902	0.020282136	0.4133944	0.2248569	9.6559525e-09	-0.007150199	2.0861626e-10	0.0016120356	40.135242	-5.571705	0.033810716	-0.00591352	0.0	0.0	0.0016888469	0.001774095	-0.0020087112	0.0074929325	-0.0016873011	0.0004905139	0.8656173	0.0	2.0	0.0	1.0	0.6588777	0.0030783443	52000	57.61253762245178
13	39.544556	10.610591	73.0	22.0	0.49017787	0.23407492	1.0742383	0.047341425	39.544556	966.60944	0.017260883	17.534687	7.540727	23.718954	-0.20490906	0.295747	0.016645655	0.35283965	0.22639866	1.2218952e-08	-0.004454268	-3.874302e-10	0.00020645943	40.052124	-4.7946625	0.037123412	-0.0013433658	2.9458735	0.0	0.002175645	0.00992051	-0.00024838134	0.009613885	-0.0024027014	0.000776121	0.46830308	2.9458735	2.0	0.0	1.0	0.64292705	0.0030573315	56000	62.34717273712158
14	40.561226	12.671732	93.0	20.0	0.5514677	0.26279798	1.4751556	0.13497107	40.561226	1020.7662	0.01701277	18.090149	8.42286	25.149332	-0.04653605	0.32800156	0.016588759	0.37169495	0.26899657	4.529953e-09	-0.0052944934	1.2218953e-09	-0.0013030756	47.53778	-4.8094826	0.044116374	-0.0019060224	3.5248353	0.0	0.0073700855	0.007779608	0.0012688895	0.00977649	-0.0013209712	0.0007251336	0.97332394	3.5248353	1.0	0.0	0.0	0.6168937	0.0044534677	60000	64.48822069168091
15	40.333332	8.125281	61.0	23.0	0.49552748	0.18201202	1.0419853	0.1391548	40.333332	1069.8694	0.01671671	18.93091	8.956742	26.586163	0.36157063	0.3652961	0.034919668	0.48190305	0.2207448	-7.033348e-09	-0.0049811457	-8.046627e-10	8.604378e-05	22.926369	-2.8157368	0.026847595	-0.0023131724	2.9781458	0.0	0.0021226318	0.009980058	-0.00011088903	0.007900687	-0.0018875564	0.0006166208	0.46118036	2.9781458	2.0	0.0	0.0	0.60459733	0.004106798	64000	69.1277961730957
16	42.430107	10.556961	70.0	26.0	0.48103455	0.20088609	1.0450166	0.16101742	42.430107	1114.9194	0.016395874	18.596262	9.041849	26.46749	0.9603455	0.3414785	0.016464923	0.3548115	0.16607787	-4.4465065e-08	-0.006571076	1.7881394e-10	0.00037277257	31.737072	-3.3585339	0.025366057	-0.0014872327	2.718306	0.0	0.0040505794	0.009493074	-0.00044698102	0.00876668	-0.0013633536	0.00039412497	0.65321344	2.718306	2.0	0.0	1.0	0.6165086	0.0025967595	68000	73.60516548156738
17	44.344444	14.381438	98.0	27.0	0.53262645	0.22277372	1.1859401	0.17624912	44.344444	1162.8975	0.016151354	19.464806	9.417231	27.731617	1.2842268	0.32999918	0.030713037	0.42023173	0.2220038	1.7255545e-08	-0.0026562123	8.1956386e-10	-0.0007840312	49.051556	-5.108135	0.036151674	-0.00047415122	3.0401063	0.0	0.0021198513	0.008933345	0.0007357506	0.004884371	-0.0011844821	0.0005075015	0.48713085	3.0401063	1.0	0.0	0.0	0.5953369	0.0037342114	72000	78.17910552024841
18	42.80645	10.387397	74.0	28.0	0.4987566	0.1556098	0.8624332	0.1418444	42.80645	1209.3807	0.015912905	20.273146	10.090326	29.419956	1.6616013	0.34320202	0.019937646	0.39501262	0.23019207	-1.9073486e-08	-0.0031536159	-3.1292438e-10	2.7066842e-05	25.997581	-2.3498592	0.018987669	-0.0002059117	3.2119446	0.0	0.0038999896	0.009995241	-2.9047316e-05	0.0058477474	-0.0005876542	0.0001773	0.6246476	3.2119446	2.0	0.0	3.0	0.5699455	0.0011830612	76000	82.7036247253418
19	45.352272	10.848167	89.0	28.0	0.4505187	0.13115495	0.762855	0.15714234	45.352272	1249.0311	0.015612889	20.095013	9.843057	29.071836	1.8180342	0.3370426	0.022970384	0.4004743	0.2042507	2.0503998e-08	-0.0077843615	5.662441e-10	0.0010531639	29.63024	-1.9759159	0.013735845	-0.0011291057	0.0	0.0	0.002367193	0.003915113	-0.0010910435	0.0059494064	-0.0008371273	0.00019562826	0.76727223	0.0	2.0	0.0	0.0	0.54016095	0.0049329917	80000	87.29064726829529
20	47.095238	10.920294	75.0	29.0	0.5115221	0.1397655	1.1561115	0.2745994	47.095238	1292.0388	0.015381414	20.505243	10.157443	29.891657	1.9971277	0.30544728	0.018331546	0.34689972	0.19272295	4.2915342e-09	-0.004651922	1.0430813e-10	-0.00022164284	29.2793	-2.665741	0.015622847	-0.001376112	4.205416	0.0	0.0033175007	0.009389505	0.00024465562	0.004044271	-0.00026693934	9.8045566e-05	0.5944073	4.205416	1.0	0.0	0.0	0.5380046	0.0044579306	84000	92.07954788208008
