Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
15,170.6,97.88279,313.0,65.0,19.42593,21.623293,51.001072,0.35790303,170.6,2250.1858,0.14063661,43.32155,0.03762024,43.361347,43.074955,16.757105,1.4616121,19.807474,10.990192,1.835823e-08,-0.014443372,1.9073486e-08,0.07087902,958.3274,-46.17328,137.8045,-67.22717,0,0,11.0,0.59160477,0.0141882785,16000,16.892946243286133,0,0.0
16,241.75,153.95839,500.0,119.0,37.83465,35.28798,95.400185,8.095108,241.75,2401.752,0.14127953,43.315704,6.2767076,44.836483,-27.283438,8.231759,4.4687233,16.40426,-6.9999795,2.7418137e-08,-0.0059664347,-4.1007997e-08,0.018669417,1174.7804,-106.08606,388.3178,-119.74689,0,0,79.0,0.5547241,0.005454237,17000,18.098139762878414,0,0.0
17,220.25,20.178888,248.0,191.0,56.96063,24.65204,96.54731,31.918245,220.25,2633.4888,0.14630494,46.84329,0.016083209,46.85519,46.755714,9.710884,1.1342255,11.534207,6.064948,1.9788741e-08,-0.0033577424,8.6545946e-08,0.024995275,766.53735,-37.107605,283.12268,-118.65524,0,0,79.0,0.582011,0.004194461,18000,19.276521682739254,0,0.0
18,251.0,62.05374,327.0,175.0,62.83629,19.30737,87.64816,40.559185,251.0,2872.119,0.15116416,48.20651,0.011974395,48.214756,48.16522,17.037922,0.93933666,19.082745,14.622575,8.34465e-08,-0.005678709,-1.692772e-08,0.020511495,1007.12726,-68.06647,96.42136,-22.139168,0,0,79.0,0.5974358,0.0037905087,19000,20.3291175365448,0,0.0
19,182.2,74.22507,314.0,123.0,33.613075,30.27456,85.49514,2.7528145,182.2,3043.5576,0.15217789,49.960155,0.013257422,49.969467,49.902695,19.481983,1.1784978,21.972593,16.39481,-5.2452087e-09,-0.008878567,2.0980835e-08,0.049482543,684.0437,-11.127869,114.78723,-27.077019,0,0,79.0,0.5781577,0.0019897502,20000,21.42716097831726,0,0.0
20,385.5,114.5,500.0,271.0,21.93504,11.275506,33.210545,10.659533,385.5,3092.6848,0.14727071,50.702084,0.14096689,50.758522,49.727955,14.823211,2.171984,19.99739,8.118077,1.859665e-08,-0.006091474,-2.2745132e-07,-0.008440919,1218.6952,-107.60388,103.96268,-81.14105,0,0,79.0,0.5765178,0.0077445423,21000,22.6394362449646,0,0.0
21,500.0,0.0,500.0,500.0,18.018879,1.6374912,19.65637,16.381388,500.0,3128.7227,0.14221467,52.879555,0.017785272,52.89089,52.788483,8.847678,2.253854,13.93839,2.9129663,-2.3841858e-08,-0.006627799,1.08242034e-07,0.012789409,1351.8378,-121.17566,40.476383,-34.7825,0,0,79.0,0.5858033,0.0061830226,22000,23.75124883651733,0,0.0
22,222.0,84.19422,313.0,110.0,34.099213,14.975844,50.457626,14.270303,222.0,3240.7688,0.140903,55.140236,0.12233409,55.19333,54.52134,3.5532753,2.7620282,11.9459915,-2.8202631,3.170967e-08,-0.012751546,1.7166137e-08,-0.03083768,888.92065,-40.99768,89.00062,-22.352547,0,0,79.0,0.57680804,0.007186243,23000,24.833574295043945,0,0.0
23,364.5,99.5,464.0,265.0,32.289413,0.47737312,32.76679,31.812042,364.5,3324.427,0.1385178,56.215084,0.6846048,56.57467,53.31417,5.6557975,3.684023,13.963055,-1.1226482,-4.9114227e-08,-0.0073162997,3.3378602e-09,0.008521091,973.69385,-76.618286,54.400948,-30.837963,0,0,79.0,0.585581,0.0034924576,24000,25.90511035919189,0,0.0
24,285.0,28.855965,325.0,258.0,64.12494,46.72476,124.39061,10.522106,285.0,3524.7217,0.14098887,58.128284,0.6200281,58.233616,49.19932,8.2336645,1.3797685,12.101893,3.183882,2.2888184e-08,-0.0103853205,-1.320839e-07,0.01340342,691.98627,-79.95117,347.588,-78.64868,0,0,79.0,0.58760613,0.0032928756,25000,27.08671498298645,0,0.0
