Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
10,185.80952,78.44113,379.0,89.0,238.98216000000002,290.77954,902.586,3.6232371,185.80952,15130.418,0.3438731356534091,33.57847,5.919636,35.250607,-19.48259,26.553790000000003,0.22208627,27.010472999999998,25.131197,-3.0159950000000004e-08,-0.010078796,1.8658639e-06,0.18943763,1136.644,-126.98602,27298.637000000002,-673.83594,0,0,79.0,0.6155995,0.0045811934,44000,50.59239745140076,10,0.13344051446945338
11,222.88235,82.75185,410.0,82.0,732.8657,441.64227,1435.4832,0.7037213999999999,222.88235,27592.39,0.5748414713541666,35.809227,6.7980766,38.050938,-16.502363,31.227695,0.23342249999999998,31.522996999999997,29.527092,7.6293944e-08,-0.005758955,-4.31633e-06,0.74754155,1255.8118,-149.45946999999998,116328.516,-2678.6094,0,0,79.0,0.6183871999999999,0.0067695654,48000,55.7173216342926,14,0.13344051446945338
12,220.77777000000003,125.38321,500.0,52.0,537.6621,497.5727,1578.7614,0.35797477,220.77777000000003,37270.316,0.7167368539663461,39.986059999999995,3.9789754999999998,40.850433,-4.201532,36.866436,0.08994337,36.974255,36.27202,-4.7683715e-09,-0.008627291,3.1232835e-06,-0.045356743,1277.1863,-106.31482,86553.555,-1024.1484,0,0,79.0,0.6093999,0.0046931887,52000,60.61928057670593,11,0.13344051446945338
13,321.41666000000004,137.61325,500.0,126.0,693.68896,583.1044,1548.4371,3.4161546,321.41666000000004,45597.37,0.81423876953125,42.810623,2.5184069,43.16174,-4.790664700000001,39.84326,0.045712505,39.893677000000004,39.508938,-2.3365019999999998e-08,-0.005388785,-2.714157e-06,-0.31365207,1513.8397,-142.29895,88126.49,-686.53906,0,0,79.0,0.6065696999999999,0.0032557935999999997,56000,65.53312110900879,9,0.13344051446945338
14,245.0625,108.856255,461.0,127.0,654.4966,499.33395,1536.3596,1.188245,245.0625,56069.434,0.9344905598958332,45.65417,0.07020355,45.690926,45.09471,42.135234999999994,0.014219428000000001,42.158195,42.050067999999996,-3.7431718000000003e-08,-0.009141166,-1.8806458000000002e-06,0.4467412,1079.0701,-63.08667,94101.0,-836.4297,0,0,79.0,0.61006755,0.008124784,60000,67.92265725135803,12,0.13344051446945338
15,369.6,113.48057,500.0,181.0,1393.6112,1245.4152,3243.2637,23.754261,369.6,70310.73,1.0986051025390624,46.698277000000004,2.1001594,47.394215,26.161303,44.510094,0.020754323999999998,44.544857,44.414436,-1.7881394e-08,-0.0032403313,3.1204223999999997e-06,-0.159387,1421.474,-131.90955,264950.03,-1837.9062,0,0,79.0,0.60024685,0.0039615356,64000,72.92971205711366,6,0.13344051446945338
16,247.33333,145.88838,500.0,20.0,856.26184,618.9904,2288.667,0.04737162599999999,247.33333,83385.195,1.2262528722426471,49.319664,0.8041228,49.581856,35.179,47.742740000000005,0.014277372,47.761932,47.557056,5.0783157e-08,-0.005484629,1.0185242e-05,0.083365954,1086.8225,-171.70678999999998,141072.77,-1186.625,0,0,79.0,0.6015003000000001,0.0048182146000000006,68000,78.2034556865692,12,0.13344051446945338
17,330.41666000000004,126.53421999999999,500.0,152.0,814.9473,656.75055,1979.8615,36.88662,330.41666000000004,93164.58,1.2939524739583332,49.494640000000004,6.1412096,51.375972999999995,-5.3841915,50.2587,0.004989602,50.267807,50.23212,3.2901763e-08,-0.011214776999999999,2.2802353e-06,0.30477309999999996,1053.0208,-94.92444,109496.2,-627.1797,0,0,79.0,0.59101593,0.005319456,72000,83.17709445953369,9,0.13344051446945338
18,419.22222999999997,103.93885,500.0,253.0,1280.6177,1243.3237,4324.3086,23.389784,419.22222999999997,104721.945,1.3779203330592105,50.918209999999995,6.579455,53.19186800000001,-6.05816,52.058544,0.010380492,52.069072999999996,51.965847,4.124641300000001e-08,-0.0056366969999999995,9.57489e-07,0.31367815,1202.6598,-119.52258,207491.77,-898.5469,0,0,79.0,0.584096,0.0076272580000000005,76000,88.03346824645996,6,0.13344051446945338
19,331.81818,129.99777,500.0,69.0,797.9621599999999,630.69775,1556.5311,1.9750073000000001,331.81818,113531.12,1.41913896484375,55.08478,0.010777336,55.093876,54.95305,54.111465,0.01467388,54.125576,54.037290000000006,-9.536744e-10,-0.006574272,-2.37751e-06,0.7026560000000001,1033.3239999999998,-54.130188000000004,98539.28,-476.76562,0,0,79.0,0.58669275,0.006184411999999999,80000,93.05358958244324,7,0.13344051446945338
20,303.53845,131.5731,500.0,152.0,1363.0841,1097.4103,3702.3774,96.68175,303.53845,131251.55,1.5625184151785714,56.570766000000006,0.0034682828000000003,56.574169999999995,56.544140000000006,55.644690000000004,0.012910288,55.656086,55.543427,-2.7179717999999995e-08,-0.0043125446,1.8005370999999999e-06,0.02442092,892.28375,-28.401245,317432.62,-1871.6562,0,0,79.0,0.59493405,0.0016870370000000002,84000,96.40731739997864,10,0.13344051446945338
21,302.15384,88.88354,500.0,147.0,1287.2433,693.3662,2381.5667,60.186886,302.15384,147985.86,1.6816574928977273,57.65733,0.0036866495,57.660442,57.62506,58.437813,0.0023714832000000003,58.442023999999996,58.428230000000006,1.2874603999999999e-08,-0.005749031999999999,3.885269e-06,0.029172827000000002,813.7583599999999,-21.540833,226510.5,-1656.6406,0,0,79.0,0.58757883,0.0032816061,88000,101.66466403007507,11,0.13344051446945338
22,430.33334,105.10525,500.0,173.0,993.8684699999999,869.27045,2391.5874,43.990227000000004,430.33334,156931.77,1.7057800611413043,58.599064,0.01765655,58.608486,58.40361,61.017295999999995,0.0029834118,61.02239,61.002903,-5.1259996e-09,-0.0040129753999999995,-4.720688e-07,0.26851422,987.0489,-53.769165,128748.99,-387.35156,0,0,79.0,0.5765238,0.0059132622999999995,92000,106.63126397132874,5,0.13344051446945338
23,253.26666,92.72789,500.0,147.0,1262.3726,396.70797999999996,1896.598,696.84155,253.26666,177715.16,1.851199544270833,60.073130000000006,0.0032317708,60.075848,60.04863,62.3229,0.0019103541,62.326637,62.31706,-1.3798475000000001e-08,-0.0037339034000000004,-5.6171416e-07,-0.2506296,712.4318,-6.5560303,240851.8,-2077.8438,0,0,79.0,0.58653986,0.0054985126,96000,111.6309506893158,15,0.13344051446945338
24,378.2,135.75256000000002,500.0,162.0,693.51337,602.9105,1833.8447,12.316988,378.2,184665.0,1.84665,60.658867,0.0060810709999999995,60.66493199999999,60.606216,64.99136,0.0026905139,64.99682,64.97685,3.0297787e-08,-0.004220825,1.2350083e-07,0.055653244000000004,881.28705,-34.60791,69195.72,-167.02344,0,0,79.0,0.5598356,0.005364624,100000,116.76509881019592,7,0.13344051446945338
