Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
0,17.772322,6.8070960000000005,40.0,8.0,0.0038395408,0.0027864631,0.018165864,0.0005743115,17.772322,0.86049324,0.00021512331068515776,-0.0014612889000000001,0.22295693,0.5276725,-0.5117329,0.008331245,0.5617652,1.5065315000000001,-1.4648905,-1.244545e-07,-0.017005181,1.7881393e-09,0.00091184495,140.42700000000002,-21.393097,0.31817870000000004,-0.31411669999999997,0,0,7.0,0.6754866999999999,0.016894666000000003,4000,2.684417963027954,0,0.1635012386457473
1,22.256982999999998,12.945563,86.0,9.0,0.004592418,0.0076243714,0.09954896,0.00030758115,22.256982999999998,1.6948843999999996,0.00021186055243015289,1.1040847,0.2901712,2.8315456,-0.36181176,0.008162138000000001,0.015633091000000002,0.07811965,-0.049400963,-1.7762185e-08,-0.011010551,2.9802324e-11,8.9467736e-05,263.5245,-89.22099,0.0003229761,-0.00016347440000000001,0,0,9.0,0.69141024,0.01470506,8000,7.737526893615723,0,0.1635012386457473
2,26.751678000000002,13.919666000000001,84.0,9.0,0.0042291507,0.0031123625,0.015372671000000001,0.00022139770000000002,26.751678000000002,2.326274,0.000193856159845988,5.4207363,0.64954275,8.337079,2.194818,0.0036358156,0.008488438000000001,0.03274827,-0.04542842,3.4689904e-08,-0.011286315,1.0989606399999999e-10,3.271052e-05,213.35896,-78.553986,7.787155e-05,-3.378498e-05,0,0,16.0,0.6828626999999999,0.012427833999999999,12000,12.162429809570312,0,0.1635012386457473
3,34.0,16.230179999999997,82.0,10.0,0.0054492180000000005,0.009495267,0.09688293,0.00012210973,34.0,2.964499,0.0001852811872959137,10.896958,1.1200219999999999,15.610009,0.726742,0.0025446282000000002,0.0061813514,0.04459746,-0.024904436000000002,-8.9883805e-08,-0.012995578,-5.7742000000000003e-11,1.8119014999999998e-05,198.2446,-46.15045,9.589556999999999e-05,-1.3438032e-05,0,0,79.0,0.6613116,0.0046341186,16000,17.538796424865726,0,0.1635012386457473
4,45.988372999999996,27.382942,147.0,10.0,0.030017374,0.18598466,1.7329913000000001,0.00016760927,45.988372999999996,5.5467260000000005,0.00027733631134033203,14.545921,2.256637,18.920070000000003,-4.7632769999999995,0.0028482317,0.011372247,0.13588436,-0.06531874,-1.6868114e-08,-0.014245055,-3.0733646e-10,0.00020317522,390.20617999999996,-80.708496,0.02836565,-0.0074862503,0,0,79.0,0.65398175,0.0044081737,20000,22.928945064544678,1,0.1635012386457473
5,56.4,28.718039,163.0,15.0,0.019978235,0.046560273,0.33656138,0.0006547741,56.4,6.9467683000000005,0.00028944867849349976,19.464785,1.0536254999999999,21.271667,3.9078160000000004,0.043208163,0.08832559,0.51373404,-0.5555064000000001,-8.34465e-09,-0.012791203000000001,-6.631017e-10,0.00041781092,373.1365,-43.699096999999995,0.011058466000000001,-0.009811545999999999,0,0,79.0,0.64048535,0.0040328675,24000,28.37051773071289,0,0.1635012386457473
6,77.43137,41.428540000000005,197.0,14.0,0.19489184,0.5154890999999999,2.9834552000000003,0.0010616642,77.43137,16.89763,0.0006034868104117258,22.323484,2.1753736,23.869232,-1.6156473999999998,0.01765947,0.015498633999999999,0.11219979,-0.037689127,2.7894972999999997e-08,-0.009956287,3.1739473e-09,0.0010910253,596.3521,-86.02179,0.15396109,-0.03168536,0,0,79.0,0.63085365,0.0039123709999999996,28000,33.5448055267334,4,0.1635012386457473
7,99.128204,49.84138,209.0,19.0,0.5468098000000001,1.2651172,5.817806200000001,0.0013795672,99.128204,38.245315999999995,0.0011951661109924315,24.253626,5.8601513,26.851754999999997,-21.116613,0.12903927,0.11318002,0.61099917,-0.3842486,4.36306e-08,-0.011157141,-8.910894e-09,0.0032567552,768.5268599999999,-110.59076,0.7489680000000001,-0.22708136,0,0,79.0,0.6198269000000001,0.0040414818,32000,36.335853099823,6,0.1635012386457473
8,168.78261,73.23396,407.0,83.0,1.2826539,1.6757592000000001,5.07491,0.021135453,168.78261,67.77523000000001,0.0018826452891031898,28.160545000000003,4.804190599999999,29.882659999999998,-20.455826000000002,0.28640527,0.31651017,1.3250642,-0.54435426,-6.937981e-08,-0.007627931,1.7210842e-09,0.0039128986999999995,1272.039,-181.13025,0.8879853999999999,-0.18413752,0,0,79.0,0.6201793999999999,0.0039176545,36000,41.636513948440545,10,0.1635012386457473
9,160.91666999999998,38.838253,252.0,89.0,2.558377,2.516706,8.822049,0.021351641,160.91666999999998,129.2983,0.00323245735168457,30.863296999999996,6.2494817000000005,33.269709999999996,-16.54983,0.60290104,0.16707446,1.1988807,0.1876814,-2.8133392999999994e-08,-0.0076611019999999995,7.7486035e-09,0.0061876234,892.3660000000001,-101.61200000000001,1.988111,-0.51126266,0,0,79.0,0.6155086999999999,0.006848740999999999,40000,46.6293888092041,15,0.1635012386457473
10,124.9375,47.614296,238.0,36.0,2.429904,2.8965325,9.980194000000001,0.0030379607,124.9375,207.05566000000002,0.004705810546875,35.471893,1.4711025,35.67657,2.5066838,1.2566375,0.26369685,1.9732009,0.49129778,-8.2850455e-09,-0.00908271,8.434057e-09,0.004864012,636.22125,-25.325745,2.5181869999999997,-0.57604086,0,0,79.0,0.6144233,0.005257416500000001,44000,52.10194706916809,17,0.1635012386457473
