Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	16.052208	7.818812	54.0	6.0	0.30619782	0.28013194	2.4677942	0.021490615	16.052208	76.25574	0.019063935	-0.011272313	0.21501417	0.6091137	-0.6853446	0.004564005	0.06829675	0.29130384	-0.27221438	-4.4345857e-08	-0.019631384	3.4719705e-09	0.00016575167	139.52425	-21.272552	0.12755711	-0.051377222	0.0	0.0	0.038434394	-0.20939821	-0.012073241	0.03864416	-0.00037331568	0.0006643771	1.9658118	0.0	3.0	0.0	0.0	0.9189385	0.0044125975	4000	2.860389232635498
1	17.458515	8.093033	51.0	4.0	0.3774378	0.87101936	10.431137	0.013499132	17.458515	162.69043	0.020336304	1.1583025	0.20318685	2.1824265	-0.55849385	0.21694084	0.018779727	0.33192885	0.08805413	1.7976761e-07	-0.017910186	-8.940697e-11	0.0034958317	132.61118	-54.839813	0.8547119	-0.023636103	0.0	0.0	0.026374502	0.0028184713	-0.007020196	0.03191484	-0.0061660777	0.0068624876	1.7864726	0.0	2.0	0.0	0.0	0.90168625	0.004385377	8000	5.328388452529907
2	21.095745	11.36584	67.0	5.0	0.49029687	0.7471385	6.2878513	0.020836234	21.095745	255.47107	0.021289255	4.875928	0.5501939	7.1464524	1.8304313	0.33631262	0.10411761	0.79218113	-0.1873259	2.6226044e-08	-0.01776549	2.2798776e-09	0.00043133588	143.82211	-55.39016	0.5917764	-0.074382186	1.2864244	0.0	0.028784022	0.009948145	-0.0004599567	0.037698667	-0.0060307505	0.0040797973	1.7010014	1.2864244	2.0	0.0	0.0	0.8905304	0.0044436813	12000	7.203958988189697
3	23.458824	10.71673	66.0	7.0	0.71644986	1.4268292	11.73196	0.02559576	23.458824	377.29205	0.023580754	10.138755	0.40611178	11.541116	7.98673	0.44479883	0.1604688	1.225188	-0.46133077	-7.7486035e-09	-0.0031239623	3.0696392e-09	-0.009423037	87.65951	-9.767723	1.8801095	-0.1635629	1.5556545	0.0	0.019760702	0.006250458	0.009226799	0.03551924	-0.01891559	0.022705127	1.7780553	1.5556545	1.0	0.0	0.0	0.87085134	0.0042590247	16000	9.654831886291504
4	23.057804	10.084448	60.0	7.0	0.33966476	0.43303892	2.7448792	0.011940481	23.057804	436.19235	0.021809617	12.594628	0.38171342	13.9978695	9.807697	0.72714156	0.09069916	1.2207367	0.17643186	-5.841255e-09	-0.0203286	-3.4272671e-09	0.0057186997	73.45054	-1.0615768	0.35558367	-0.2058677	0.0	0.0	0.011343261	-0.0013726074	-0.0069536213	0.040338606	-0.011103123	0.0042516943	2.0084474	0.0	3.0	0.0	0.0	0.8485101	0.004584226	20000	12.147365093231201
5	26.526667	10.698098	59.0	7.0	0.59102434	0.8865732	7.503697	0.013010876	26.526667	524.898	0.021870751	12.788922	0.9416249	14.8236065	8.098519	0.27943388	0.075094916	0.72694784	-0.12859318	-1.7166137e-08	-0.008152978	-2.6226044e-09	-0.0034523727	83.935295	-4.228859	0.5873863	-0.048383474	1.386539	0.0	0.015171605	0.008937651	0.0034314278	0.025885481	-0.010897196	0.011083652	1.302879	1.386539	1.0	0.0	0.0	0.83775973	0.0041934317	24000	15.023319244384766
6	29.316177	11.380907	76.0	9.0	0.54497564	0.6766223	4.9264617	0.014585149	29.316177	599.10046	0.021396445	14.124529	1.686315	17.153692	5.3586593	0.48082635	0.15853228	1.132666	-0.23590653	6.9141386e-09	-0.008963661	8.940697e-11	-0.0013692523	94.28741	-3.9497986	0.32698104	-0.017929286	1.7222166	0.0	0.01282806	0.009584323	0.0015341577	0.0240652	-0.007976635	0.0056621805	1.1569105	1.7222166	1.0	0.0	0.0	0.8078784	0.004317934	28000	17.51673412322998
7	30.623077	11.75864	93.0	13.0	0.4121922	0.38592345	2.461116	0.018935045	30.623077	652.7517	0.02039849	15.256869	2.2948358	18.364511	2.127395	0.4133593	0.04968246	0.6101854	0.2210747	3.8146974e-09	-0.01167994	-1.0430813e-10	0.0023637156	101.310844	-3.911789	0.1123216	-0.016350426	2.1482847	0.0	0.0042807925	0.0062773926	-0.0028673736	0.02718628	-0.0071126334	0.0022086217	0.82579535	2.1482847	2.0	0.0	1.0	0.7914151	0.0027602767	32000	20.14530658721924
8	33.049587	11.549284	84.0	13.0	0.58512974	0.48281428	2.6149485	0.02256771	33.049587	723.559	0.020098861	15.82163	2.998643	19.02627	-3.0939608	0.2962497	0.026162172	0.37974662	0.17120779	-4.2915342e-09	-0.0004895904	-8.493662e-09	-0.0026638783	99.37041	-5.42894	0.16293924	-0.018483758	3.2027042	0.0	0.0061518345	0.00759802	0.0025758184	0.021583764	-0.0065289102	0.0027622385	0.89981264	3.2027042	1.0	0.0	0.0	0.77059543	0.004692238	36000	22.59887933731079
9	33.537815	11.749335	103.0	17.0	0.57530236	0.49316388	2.424375	0.015317315	33.537815	792.1058	0.019802645	16.669455	3.3881016	19.559896	-5.2608438	0.41799372	0.038614005	0.54398584	0.19973862	1.9073486e-08	-0.006240596	-2.9802322e-10	-0.0023220421	100.888855	-6.855133	0.14651732	-0.00064373016	1.2491076	0.0	0.007042653	0.008791459	0.0022452972	0.009498952	-0.0032009862	0.004171444	0.89503014	1.2491076	1.0	0.0	0.0	0.7411884	0.004438513	40000	25.566701889038086
10	34.128204	9.8532295	66.0	15.0	0.42440343	0.34139752	2.3114944	0.015081451	34.128204	841.7864	0.019131508	16.903019	3.1670687	19.655167	-4.0677524	0.43239918	0.023126874	0.47926888	0.25802445	1.7642975e-08	-0.008421681	3.1292438e-09	0.00182733	81.51116	-8.170158	0.08406481	-0.014394365	1.0944537	0.0	0.004338488	0.0065522157	-0.0022150762	0.0122714965	-0.003359987	0.0014231061	0.8137202	1.0944537	2.0	0.0	1.0	0.7213644	0.0026573972	44000	28.18112540245056
