Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
13,77.23529,31.546159999999997,174.0,31.0,0.0,0.0,0.0,0.0,77.23529,2129.1,0.03801964460100447,29.408546,3.8945305,30.332815000000004,-19.223522,0.9354615,1.2182203999999999,5.658996599999999,-4.445593,1.4477949e-08,-0.0027730009,3.6358834e-08,-0.006676985,381.4842,-10.677124000000001,2.3473563,-1.3716966999999998,0.7270482,0.0016711354000000002,79.0,0.5963805999999999,0.008075901,56000,45.0720546245575,0,0.004833512352309345
14,61.169230000000006,20.768742,123.0,31.0,0.0,0.0,0.0,0.0,61.169230000000006,2129.1,0.035485001627604165,30.883274,2.519755,31.301771000000002,-14.7479,0.36807984,0.7954123000000001,3.809511,-4.144607,-5.7986855e-09,-0.0017170126000000002,-1.4901161e-08,0.00542819,262.7242,-5.265625,0.76928556,-0.36671433,0.72871935,-0.0028820634000000004,79.0,0.58257985,0.0036401420000000003,60000,48.799057960510254,0,0.004833512352309345
15,75.11320500000001,29.601542,170.0,19.0,0.08502222599999999,0.50212467,3.593453,0.0,75.11320500000001,2133.6062,0.03333759689331055,29.804033,3.4654627000000002,30.535246,-15.139645000000002,0.16776188,1.1052114,4.3816137,-5.101417,-2.0616135e-08,-0.0023365861,1.0728836e-09,0.0041150944,348.97336,-4.6416626,1.6710996999999999,-0.6949944,0.7258373,-0.0040525794,79.0,0.58835125,0.0053799017,64000,52.639509439468384,0,0.004833512352309345
16,88.0,33.16826,175.0,26.0,0.15344018,1.0178071,6.904808,0.0,88.0,2140.511,0.03147810274011949,30.588219,2.998081,31.146296000000003,-16.944613,0.21431522,0.82990664,3.1932356,-3.9006730000000003,3.5835475e-09,-0.0015957623,5.2452087e-09,0.0050910376,417.9726,-16.76773,1.4887271,-0.49902612,0.7217847,-0.004243790999999999,79.0,0.5962864999999999,0.0049334755,68000,56.4343318939209,0,0.004833512352309345
17,99.6,34.302917,190.0,52.0,0.0,0.0,0.0,0.0,99.6,2140.511,0.02972931925455729,31.81745,3.5636055,32.71836,-4.6985187999999996,0.2566098,0.6201432,2.9156343999999996,-2.059046,2.7222090000000004e-09,-0.0038290554999999998,2.861023e-09,-0.0007971452,451.41614000000004,-30.493713,0.45099965,-0.1506119,0.7175409,-0.0033980012,79.0,0.59062827,0.0037009087,72000,60.2544801235199,0,0.004833512352309345
18,99.55,33.19936,204.0,36.0,0.0914637,0.40993148,2.5900838,0.0,99.55,2144.1697,0.02821275891755757,34.516575,2.4760997000000002,34.77531,-18.130116,0.15648925,0.6188062,2.339427,-1.757184,-5.17092e-09,-0.002792674,-2.5629998e-09,8.7691515e-05,438.7053,-10.386658,0.44473988,-0.06464356,0.7141429,-0.005115092,79.0,0.5883335999999999,0.003716169,76000,64.00140166282654,0,0.004833512352309345
19,97.07316999999999,27.575521000000002,190.0,29.0,4.1243739999999995,13.111635999999999,77.968506,0.0,97.07316999999999,2313.2688,0.028915859985351563,35.74235,3.0079525,36.04105,-20.529259,0.07091336,0.6926777,3.5158715,-1.8682703999999999,-6.878017999999999e-08,-0.015997568,-1.3148785e-07,-0.08169788,386.31300000000005,-3.337799,82.378105,-8.983421,0.7090278,-6.169081e-05,7.0,0.5860098000000001,0.018000282,80000,64.68079614639282,1,0.004833512352309345
20,73.51852,26.87677,143.0,17.0,0.04512067,0.3284835,2.4365162999999996,0.0,73.51852,2315.7053,0.0275679205031622,36.529408000000004,1.2149309,36.65448,5.905480000000001,1.7740022,1.0519546999999998,6.557894,-3.1575293999999996,-9.110552300000001e-10,-0.002369783,-1.1444092e-08,0.00820129,335.6344,-9.242065,4.0923905,-3.4522707,0.70896614,-0.004140973,79.0,0.5830663,0.0054239756,84000,69.06762456893921,0,0.004833512352309345
21,91.46512,26.778461,184.0,57.0,0.12874155,0.8343405999999999,5.5358863,0.0,91.46512,2321.2412,0.026377741033380683,35.486607,0.035405442,35.521854,35.293102000000005,0.6460557,0.6726694999999999,3.7332919,-0.8457921999999999,4.5703725e-09,-0.001586276,-9.536744e-10,0.0032376398,372.96045,-0.5932006999999999,1.0068519,-0.42530500000000004,0.70482516,-0.006580590999999999,79.0,0.58128417,0.0020119285000000002,88000,73.11803841590881,0,0.004833512352309345
22,92.25581,31.310219,228.0,50.0,0.23498212,1.1294913999999998,7.419061,0.0,92.25581,2331.3455,0.025340711510699727,35.704117,0.03198358,35.731445,35.481438,0.22247843,0.61763984,3.0463984,-1.8267763,4.5502744e-09,-0.0025197975,1.8477440000000001e-09,0.00044482425000000005,397.93262000000004,-0.9573059000000002,0.7748446,-0.0584172,0.6982446,-0.00554806,79.0,0.58400166,0.0042814743,92000,76.84262990951537,0,0.004833512352309345
23,85.695656,20.363937,139.0,27.0,1.3291367,4.4248075,24.547997,0.0,85.695656,2392.4858,0.0249217274983724,36.091675,0.022624288,36.111453999999995,35.973312,0.21509844,0.6230745,3.021588,-1.4090265,4.3361443e-09,-0.0032999949,-1.9669533e-09,0.0019772064,320.3642,-1.1030579,8.971021,-0.65878963,0.6926965,-0.0071719290000000005,79.0,0.5774993,0.0072692954,96000,80.73960542678833,0,0.004833512352309345
24,99.1,28.589159000000002,193.0,46.0,1.7731308000000001,4.2012157,15.210961,0.0,99.1,2463.4111,0.024634111328125,35.539696,1.7957555,35.70112,-6.061507700000001,0.92642677,0.91200763,4.3974155999999995,-2.6931221,1.2916783999999998e-08,-0.0046241074,-1.180172e-08,-0.017652566,400.29578,-4.1974487,7.964324,-0.23664331,0.6855246,0.009841859,79.0,0.5734104,0.0047342284,100000,84.93061089515686,0,0.004833512352309345
