tag,timesteps,episodic_return
baseline,30,30.0
baseline,50,20.0
baseline,70,20.0
baseline,92,22.0
baseline,118,26.0
baseline,152,34.0
baseline,186,34.0
baseline,199,13.0
baseline,248,49.0
baseline,264,16.0
baseline,286,22.0
baseline,321,35.0
baseline,354,33.0
baseline,371,17.0
baseline,404,33.0
baseline,416,12.0
baseline,433,17.0
baseline,449,16.0
baseline,471,22.0
baseline,501,30.0
baseline,521,20.0
baseline,537,16.0
baseline,599,62.0
baseline,609,10.0
baseline,635,26.0
baseline,651,16.0
baseline,665,14.0
baseline,675,10.0
baseline,686,11.0
baseline,704,18.0
baseline,722,18.0
baseline,742,20.0
baseline,782,40.0
baseline,797,15.0
baseline,810,13.0
baseline,841,31.0
baseline,868,27.0
baseline,877,9.0
baseline,894,17.0
baseline,920,26.0
baseline,942,22.0
baseline,956,14.0
baseline,980,24.0
baseline,988,8.0
baseline,1038,50.0
baseline,1057,19.0
baseline,1077,20.0
baseline,1087,10.0
baseline,1097,10.0
baseline,1114,17.0
baseline,1126,12.0
baseline,1143,17.0
baseline,1152,9.0
baseline,1162,10.0
baseline,1177,15.0
baseline,1188,11.0
baseline,1199,11.0
baseline,1211,12.0
baseline,1223,12.0
baseline,1235,12.0
baseline,1247,12.0
baseline,1266,19.0
baseline,1279,13.0
baseline,1289,10.0
baseline,1300,11.0
baseline,1311,11.0
baseline,1324,13.0
baseline,1333,9.0
baseline,1348,15.0
baseline,1361,13.0
baseline,1380,19.0
baseline,1395,15.0
baseline,1408,13.0
baseline,1422,14.0
baseline,1433,11.0
baseline,1444,11.0
baseline,1458,14.0
baseline,1474,16.0
baseline,1483,9.0
baseline,1496,13.0
baseline,1514,18.0
baseline,1527,13.0
baseline,1547,20.0
baseline,1560,13.0
baseline,1572,12.0
baseline,1588,16.0
baseline,1605,17.0
baseline,1619,14.0
baseline,1664,45.0
baseline,1676,12.0
baseline,1687,11.0
baseline,1709,22.0
baseline,1721,12.0
baseline,1734,13.0
baseline,1763,29.0
baseline,1776,13.0
baseline,1788,12.0
baseline,1852,64.0
baseline,1903,51.0
baseline,1991,88.0
baseline,2080,89.0
baseline,2096,16.0
baseline,2167,71.0
baseline,2183,16.0
baseline,2309,126.0
baseline,2408,99.0
baseline,2508,100.0
baseline,2524,16.0
baseline,2653,129.0
baseline,2786,133.0
baseline,2916,130.0
baseline,3064,148.0
baseline,3205,141.0
baseline,3377,172.0
baseline,3656,279.0
baseline,3864,208.0
baseline,4000,136.0
baseline,4193,193.0
baseline,4378,185.0
baseline,4496,118.0
baseline,4624,128.0
baseline,4719,95.0
baseline,4809,90.0
baseline,4902,93.0
baseline,5008,106.0
baseline,5103,95.0
baseline,5184,81.0
baseline,5327,143.0
baseline,5460,133.0
baseline,5570,110.0
baseline,5678,108.0
baseline,5790,112.0
baseline,5903,113.0
baseline,6025,122.0
baseline,6139,114.0
baseline,6228,89.0
baseline,6331,103.0
baseline,6430,99.0
baseline,6527,97.0
baseline,6627,100.0
baseline,6745,118.0
baseline,6838,93.0
baseline,6941,103.0
baseline,7045,104.0
baseline,7149,104.0
baseline,7248,99.0
baseline,7355,107.0
baseline,7468,113.0
baseline,7565,97.0
baseline,7674,109.0
baseline,7821,147.0
baseline,8038,217.0
baseline,8145,107.0
baseline,8247,102.0
baseline,8334,87.0
baseline,8432,98.0
baseline,8563,131.0
baseline,8731,168.0
baseline,8828,97.0
baseline,8937,109.0
baseline,9031,94.0
baseline,9123,92.0
baseline,9217,94.0
baseline,9315,98.0
baseline,9411,96.0
baseline,9504,93.0
baseline,9605,101.0
baseline,9698,93.0
baseline,9800,102.0
baseline,9907,107.0
baseline,10011,104.0
baseline,10124,113.0
baseline,10237,113.0
baseline,10367,130.0
baseline,10498,131.0
baseline,10600,102.0
baseline,10707,107.0
baseline,10824,117.0
baseline,10959,135.0
baseline,11085,126.0
baseline,11199,114.0
baseline,11315,116.0
baseline,11454,139.0
baseline,11584,130.0
baseline,11697,113.0
baseline,11812,115.0
baseline,11824,12.0
baseline,11917,93.0
baseline,12011,94.0
baseline,12114,103.0
baseline,12218,104.0
baseline,12323,105.0
baseline,12442,119.0
baseline,12563,121.0
baseline,12691,128.0
baseline,12825,134.0
baseline,12925,100.0
baseline,13029,104.0
baseline,13143,114.0
baseline,13252,109.0
baseline,13358,106.0
baseline,13503,145.0
baseline,13653,150.0
baseline,13746,93.0
baseline,13838,92.0
baseline,13953,115.0
baseline,14069,116.0
baseline,14188,119.0
baseline,14306,118.0
baseline,14422,116.0
baseline,14536,114.0
baseline,14653,117.0
baseline,14788,135.0
baseline,14919,131.0
baseline,15043,124.0
baseline,15164,121.0
baseline,15300,136.0
baseline,15426,126.0
baseline,15527,101.0
baseline,15630,103.0
baseline,15752,122.0
baseline,15883,131.0
baseline,15986,103.0
baseline,16087,101.0
baseline,16195,108.0
baseline,16340,145.0
baseline,16450,110.0
baseline,16559,109.0
baseline,16680,121.0
baseline,16696,16.0
baseline,16794,98.0
baseline,16888,94.0
baseline,16981,93.0
baseline,17078,97.0
baseline,17177,99.0
baseline,17295,118.0
baseline,17418,123.0
baseline,17536,118.0
baseline,17659,123.0
baseline,17797,138.0
baseline,17933,136.0
baseline,18069,136.0
baseline,18201,132.0
baseline,18312,111.0
baseline,18412,100.0
baseline,18517,105.0
baseline,18637,120.0
baseline,18752,115.0
baseline,18876,124.0
baseline,18995,119.0
