tag,timesteps,episodic_return
symbolic,3485,50.0
symbolic,3585,100.0
symbolic,3629,44.0
symbolic,3722,93.0
symbolic,3737,15.0
symbolic,3876,139.0
symbolic,3943,67.0
symbolic,3971,28.0
symbolic,4046,75.0
symbolic,4061,15.0
symbolic,4086,25.0
symbolic,4170,84.0
symbolic,4345,175.0
symbolic,4495,150.0
symbolic,4529,34.0
symbolic,4935,406.0
symbolic,5063,128.0
symbolic,5283,220.0
symbolic,5366,83.0
symbolic,5558,192.0
symbolic,5824,266.0
symbolic,5960,136.0
symbolic,6414,454.0
symbolic,6611,197.0
symbolic,6817,206.0
symbolic,6958,141.0
symbolic,7340,382.0
symbolic,7833,493.0
symbolic,8008,175.0
symbolic,8432,424.0
symbolic,8932,500.0
symbolic,9432,500.0
symbolic,9903,471.0
symbolic,10071,168.0
symbolic,10571,500.0
symbolic,10817,246.0
symbolic,11317,500.0
symbolic,11817,500.0
symbolic,12074,257.0
symbolic,12309,235.0
symbolic,12702,393.0
symbolic,12889,187.0
symbolic,13008,119.0
symbolic,13378,370.0
symbolic,13676,298.0
symbolic,13945,269.0
symbolic,14194,249.0
symbolic,14694,500.0
symbolic,15194,500.0
symbolic,15445,251.0
symbolic,15945,500.0
symbolic,16173,228.0
symbolic,16474,301.0
symbolic,16834,360.0
symbolic,17046,212.0
symbolic,17373,327.0
symbolic,17873,500.0
symbolic,18076,203.0
symbolic,18233,157.0
symbolic,18733,500.0
symbolic,19184,451.0
symbolic,19514,330.0
symbolic,19873,359.0
symbolic,20055,182.0
symbolic,20264,209.0
symbolic,20378,114.0
symbolic,20492,114.0
symbolic,20608,116.0
symbolic,20783,175.0
symbolic,20967,184.0
symbolic,21467,500.0
symbolic,21962,495.0
symbolic,22182,220.0
symbolic,22615,433.0
symbolic,23115,500.0
symbolic,23371,256.0
symbolic,23817,446.0
symbolic,24093,276.0
symbolic,24593,500.0
symbolic,25093,500.0
symbolic,25308,215.0
symbolic,25808,500.0
symbolic,26308,500.0
symbolic,26808,500.0
symbolic,27308,500.0
symbolic,27808,500.0
symbolic,28308,500.0
symbolic,28808,500.0
symbolic,29121,313.0
symbolic,29621,500.0
symbolic,30121,500.0
symbolic,30621,500.0
symbolic,31121,500.0
symbolic,31621,500.0
symbolic,32121,500.0
symbolic,32621,500.0
symbolic,33121,500.0
symbolic,33621,500.0
symbolic,34121,500.0
symbolic,34468,347.0
symbolic,34968,500.0
symbolic,35468,500.0
symbolic,35968,500.0
symbolic,36468,500.0
symbolic,36968,500.0
symbolic,37468,500.0
symbolic,37968,500.0
symbolic,38468,500.0
symbolic,38968,500.0
symbolic,39468,500.0
symbolic,39968,500.0
symbolic,40468,500.0
symbolic,40968,500.0
symbolic,41468,500.0
symbolic,41968,500.0
symbolic,42428,460.0
symbolic,42928,500.0
symbolic,43428,500.0
symbolic,43928,500.0
symbolic,44242,314.0
symbolic,44742,500.0
symbolic,45242,500.0
symbolic,45742,500.0
symbolic,46242,500.0
symbolic,46742,500.0
symbolic,47242,500.0
symbolic,47742,500.0
symbolic,47965,223.0
symbolic,48354,389.0
symbolic,48589,235.0
symbolic,49089,500.0
symbolic,49589,500.0
symbolic,49929,340.0
