tag,timesteps,episodic_return
baseline,12108,91.0
baseline,12208,100.0
baseline,12316,108.0
baseline,12420,104.0
baseline,12522,102.0
baseline,12672,150.0
baseline,12793,121.0
baseline,12908,115.0
baseline,13019,111.0
baseline,13143,124.0
baseline,13224,81.0
baseline,13307,83.0
baseline,13406,99.0
baseline,13507,101.0
baseline,13605,98.0
baseline,13703,98.0
baseline,13799,96.0
baseline,13889,90.0
baseline,13979,90.0
baseline,14070,91.0
baseline,14168,98.0
baseline,14279,111.0
baseline,14394,115.0
baseline,14505,111.0
baseline,14613,108.0
baseline,14711,98.0
baseline,14813,102.0
baseline,14915,102.0
baseline,15006,91.0
baseline,15100,94.0
baseline,15116,16.0
baseline,15142,26.0
baseline,15157,15.0
baseline,15181,24.0
baseline,15197,16.0
baseline,15214,17.0
baseline,15233,19.0
baseline,15321,88.0
baseline,15344,23.0
baseline,15456,112.0
baseline,15584,128.0
baseline,15693,109.0
baseline,15790,97.0
baseline,15884,94.0
baseline,15985,101.0
baseline,16087,102.0
baseline,16218,131.0
baseline,16332,114.0
baseline,16415,83.0
baseline,16437,22.0
baseline,16458,21.0
baseline,16476,18.0
baseline,16497,21.0
baseline,16515,18.0
baseline,16535,20.0
baseline,16554,19.0
baseline,16573,19.0
baseline,16596,23.0
baseline,16616,20.0
baseline,16638,22.0
baseline,16747,109.0
baseline,16856,109.0
baseline,16959,103.0
baseline,17008,49.0
baseline,17097,89.0
baseline,17188,91.0
baseline,17305,117.0
baseline,17417,112.0
baseline,17549,132.0
baseline,17674,125.0
baseline,17773,99.0
baseline,17874,101.0
baseline,17974,100.0
baseline,18071,97.0
baseline,18167,96.0
baseline,18280,113.0
baseline,18383,103.0
baseline,18486,103.0
baseline,18581,95.0
baseline,18673,92.0
baseline,18815,142.0
baseline,18836,21.0
baseline,18848,12.0
baseline,18950,102.0
baseline,19049,99.0
baseline,19145,96.0
baseline,19249,104.0
baseline,19363,114.0
baseline,19473,110.0
baseline,19567,94.0
baseline,19661,94.0
baseline,19725,64.0
baseline,19797,72.0
baseline,19898,101.0
baseline,20003,105.0
baseline,20107,104.0
baseline,20216,109.0
baseline,20261,45.0
baseline,20301,40.0
baseline,20330,29.0
baseline,20362,32.0
baseline,20401,39.0
baseline,20443,42.0
baseline,20543,100.0
baseline,20659,116.0
baseline,20770,111.0
baseline,20880,110.0
baseline,20987,107.0
baseline,21019,32.0
baseline,21036,17.0
baseline,21052,16.0
baseline,21070,18.0
baseline,21087,17.0
baseline,21104,17.0
baseline,21124,20.0
baseline,21140,16.0
baseline,21156,16.0
baseline,21176,20.0
baseline,21192,16.0
baseline,21207,15.0
baseline,21221,14.0
baseline,21238,17.0
baseline,21379,141.0
baseline,21496,117.0
baseline,21624,128.0
baseline,21723,99.0
baseline,21836,113.0
baseline,22120,284.0
baseline,22219,99.0
baseline,22318,99.0
baseline,22419,101.0
baseline,22516,97.0
baseline,22631,115.0
baseline,22751,120.0
baseline,22857,106.0
baseline,22869,12.0
baseline,22965,96.0
baseline,23060,95.0
baseline,23175,115.0
baseline,23277,102.0
baseline,23381,104.0
baseline,23476,95.0
baseline,23574,98.0
baseline,23684,110.0
baseline,23796,112.0
baseline,23916,120.0
baseline,24035,119.0
baseline,24148,113.0
baseline,24281,133.0
baseline,24402,121.0
baseline,24501,99.0
baseline,24601,100.0
baseline,24721,120.0
baseline,24846,125.0
baseline,24982,136.0
baseline,25116,134.0
baseline,25239,123.0
baseline,25364,125.0
baseline,25476,112.0
baseline,25588,112.0
baseline,25706,118.0
baseline,25827,121.0
baseline,25940,113.0
baseline,26062,122.0
baseline,26197,135.0
baseline,26342,145.0
baseline,26487,145.0
baseline,26618,131.0
baseline,26774,156.0
baseline,26928,154.0
baseline,27076,148.0
baseline,27224,148.0
baseline,27316,92.0
baseline,27410,94.0
baseline,27525,115.0
baseline,27640,115.0
baseline,27779,139.0
baseline,27925,146.0
baseline,28043,118.0
baseline,28165,122.0
baseline,28322,157.0
baseline,28467,145.0
baseline,28597,130.0
baseline,28743,146.0
baseline,28888,145.0
baseline,29014,126.0
baseline,29131,117.0
baseline,29143,12.0
baseline,29269,126.0
baseline,29417,148.0
baseline,29570,153.0
baseline,29758,188.0
baseline,29893,135.0
baseline,30028,135.0
baseline,30150,122.0
baseline,30279,129.0
baseline,30465,186.0
baseline,30585,120.0
baseline,30715,130.0
baseline,30854,139.0
baseline,30990,136.0
baseline,31178,188.0
baseline,31346,168.0
baseline,31482,136.0
baseline,31613,131.0
baseline,31743,130.0
baseline,31924,181.0
baseline,32074,150.0
baseline,32203,129.0
baseline,32366,163.0
baseline,32719,353.0
baseline,32929,210.0
baseline,33429,500.0
baseline,33703,274.0
baseline,33924,221.0
baseline,34424,500.0
baseline,34796,372.0
baseline,35043,247.0
baseline,35528,485.0
baseline,36028,500.0
baseline,36528,500.0
baseline,36800,272.0
baseline,37300,500.0
baseline,37800,500.0
baseline,38300,500.0
baseline,38800,500.0
baseline,39300,500.0
baseline,39800,500.0
baseline,40300,500.0
baseline,40800,500.0
baseline,41300,500.0
baseline,41800,500.0
baseline,42300,500.0
baseline,42800,500.0
baseline,43103,303.0
baseline,43603,500.0
baseline,44103,500.0
baseline,44603,500.0
baseline,45103,500.0
baseline,45603,500.0
baseline,45783,180.0
baseline,46283,500.0
baseline,46783,500.0
baseline,46955,172.0
baseline,47110,155.0
baseline,47489,379.0
baseline,47620,131.0
baseline,48120,500.0
baseline,48339,219.0
baseline,48810,471.0
baseline,49056,246.0
baseline,49344,288.0
baseline,49558,214.0
baseline,49760,202.0
symbolic,30,30.0
symbolic,50,20.0
symbolic,70,20.0
symbolic,92,22.0
symbolic,118,26.0
symbolic,152,34.0
symbolic,186,34.0
symbolic,199,13.0
symbolic,248,49.0
symbolic,264,16.0
symbolic,286,22.0
symbolic,321,35.0
symbolic,354,33.0
symbolic,371,17.0
symbolic,404,33.0
symbolic,416,12.0
symbolic,433,17.0
symbolic,449,16.0
symbolic,471,22.0
symbolic,501,30.0
symbolic,521,20.0
symbolic,537,16.0
symbolic,599,62.0
symbolic,609,10.0
symbolic,635,26.0
symbolic,651,16.0
symbolic,665,14.0
symbolic,675,10.0
symbolic,686,11.0
symbolic,704,18.0
symbolic,722,18.0
symbolic,742,20.0
symbolic,782,40.0
symbolic,797,15.0
symbolic,810,13.0
symbolic,841,31.0
symbolic,868,27.0
symbolic,877,9.0
symbolic,894,17.0
symbolic,920,26.0
symbolic,942,22.0
symbolic,956,14.0
symbolic,980,24.0
symbolic,988,8.0
symbolic,1014,26.0
symbolic,1028,14.0
symbolic,1043,15.0
symbolic,1072,29.0
symbolic,1096,24.0
symbolic,1111,15.0
symbolic,1124,13.0
symbolic,1157,33.0
symbolic,1186,29.0
symbolic,1206,20.0
symbolic,1217,11.0
symbolic,1230,13.0
symbolic,1241,11.0
symbolic,1254,13.0
symbolic,1309,55.0
symbolic,1318,9.0
symbolic,1392,74.0
symbolic,1430,38.0
symbolic,1447,17.0
symbolic,1468,21.0
symbolic,1488,20.0
symbolic,1506,18.0
symbolic,1573,67.0
symbolic,1598,25.0
symbolic,1627,29.0
symbolic,1641,14.0
symbolic,1743,102.0
symbolic,1809,66.0
symbolic,1824,15.0
symbolic,1881,57.0
symbolic,1910,29.0
symbolic,1940,30.0
symbolic,1973,33.0
symbolic,1998,25.0
symbolic,2081,83.0
symbolic,2139,58.0
symbolic,2164,25.0
symbolic,2178,14.0
symbolic,2218,40.0
symbolic,2257,39.0
symbolic,2304,47.0
symbolic,2323,19.0
symbolic,2335,12.0
symbolic,2357,22.0
symbolic,2421,64.0
symbolic,2449,28.0
symbolic,2489,40.0
symbolic,2536,47.0
symbolic,2708,172.0
symbolic,2736,28.0
symbolic,2789,53.0
symbolic,2875,86.0
symbolic,2921,46.0
symbolic,2936,15.0
symbolic,2955,19.0
symbolic,2985,30.0
symbolic,3093,108.0
symbolic,3147,54.0
symbolic,3178,31.0
symbolic,3203,25.0
symbolic,3252,49.0
symbolic,3265,13.0
symbolic,3289,24.0
symbolic,3422,133.0
symbolic,3484,62.0
symbolic,3586,102.0
symbolic,3689,103.0
symbolic,3720,31.0
symbolic,3770,50.0
symbolic,3889,119.0
symbolic,3942,53.0
symbolic,3968,26.0
symbolic,4019,51.0
symbolic,4044,25.0
symbolic,4057,13.0
symbolic,4082,25.0
symbolic,4132,50.0
symbolic,4170,38.0
symbolic,4250,80.0
symbolic,4390,140.0
symbolic,4413,23.0
symbolic,4460,47.0
symbolic,4486,26.0
symbolic,4496,10.0
symbolic,4526,30.0
symbolic,4543,17.0
symbolic,4553,10.0
symbolic,4612,59.0
symbolic,4682,70.0
symbolic,4697,15.0
symbolic,4710,13.0
symbolic,4739,29.0
symbolic,4757,18.0
symbolic,4779,22.0
symbolic,4792,13.0
symbolic,4807,15.0
symbolic,4842,35.0
symbolic,4883,41.0
symbolic,4893,10.0
symbolic,4906,13.0
symbolic,4922,16.0
symbolic,4939,17.0
symbolic,4953,14.0
symbolic,4961,8.0
symbolic,4974,13.0
symbolic,4991,17.0
symbolic,5000,9.0
symbolic,5009,9.0
symbolic,5023,14.0
symbolic,5035,12.0
symbolic,5051,16.0
symbolic,5059,8.0
symbolic,5068,9.0
symbolic,5076,8.0
symbolic,5093,17.0
symbolic,5109,16.0
symbolic,5125,16.0
symbolic,5136,11.0
symbolic,5147,11.0
symbolic,5156,9.0
symbolic,5169,13.0
symbolic,5183,14.0
symbolic,5193,10.0
symbolic,5209,16.0
symbolic,5225,16.0
symbolic,5235,10.0
symbolic,5247,12.0
symbolic,5256,9.0
symbolic,5269,13.0
symbolic,5284,15.0
symbolic,5295,11.0
symbolic,5306,11.0
symbolic,5318,12.0
symbolic,5331,13.0
symbolic,5344,13.0
symbolic,5355,11.0
symbolic,5367,12.0
symbolic,5379,12.0
symbolic,5391,12.0
symbolic,5405,14.0
symbolic,5416,11.0
symbolic,5429,13.0
symbolic,5439,10.0
symbolic,5452,13.0
symbolic,5462,10.0
symbolic,5475,13.0
symbolic,5491,16.0
symbolic,5503,12.0
symbolic,5514,11.0
symbolic,5559,45.0
symbolic,5569,10.0
symbolic,5580,11.0
symbolic,5592,12.0
symbolic,5603,11.0
symbolic,5626,23.0
symbolic,5639,13.0
symbolic,5662,23.0
symbolic,5695,33.0
symbolic,5745,50.0
symbolic,5785,40.0
symbolic,5807,22.0
symbolic,5843,36.0
symbolic,5871,28.0
symbolic,5903,32.0
symbolic,6040,137.0
symbolic,6187,147.0
symbolic,6396,209.0
symbolic,6630,234.0
symbolic,6850,220.0
symbolic,7072,222.0
symbolic,7251,179.0
symbolic,7569,318.0
symbolic,7918,349.0
symbolic,8418,500.0
symbolic,8660,242.0
symbolic,9125,465.0
symbolic,9512,387.0
symbolic,10012,500.0
symbolic,10276,264.0
symbolic,10764,488.0
symbolic,10893,129.0
symbolic,11017,124.0
symbolic,11517,500.0
symbolic,11944,427.0
symbolic,12052,108.0
symbolic,12552,500.0
symbolic,13052,500.0
symbolic,13552,500.0
symbolic,14052,500.0
symbolic,14552,500.0
symbolic,15052,500.0
symbolic,15354,302.0
symbolic,15854,500.0
symbolic,16354,500.0
symbolic,16623,269.0
symbolic,17123,500.0
symbolic,17419,296.0
symbolic,17676,257.0
symbolic,17773,97.0
symbolic,17979,206.0
symbolic,18479,500.0
symbolic,18489,10.0
symbolic,18566,77.0
symbolic,18753,187.0
symbolic,18763,10.0
symbolic,18773,10.0
symbolic,18789,16.0
symbolic,18799,10.0
symbolic,18809,10.0
symbolic,18968,159.0
symbolic,19127,159.0
symbolic,19138,11.0
symbolic,19148,10.0
symbolic,19336,188.0
symbolic,19400,64.0
symbolic,19550,150.0
symbolic,19622,72.0
symbolic,19631,9.0
symbolic,19641,10.0
symbolic,19657,16.0
symbolic,19722,65.0
symbolic,19732,10.0
symbolic,19742,10.0
symbolic,19754,12.0
symbolic,19766,12.0
symbolic,19776,10.0
symbolic,19784,8.0
symbolic,19795,11.0
symbolic,19805,10.0
symbolic,19816,11.0
symbolic,19828,12.0
symbolic,19839,11.0
symbolic,19850,11.0
symbolic,19859,9.0
symbolic,19871,12.0
symbolic,19881,10.0
symbolic,19892,11.0
symbolic,19902,10.0
symbolic,19910,8.0
symbolic,19922,12.0
symbolic,19931,9.0
symbolic,19942,11.0
symbolic,19953,11.0
symbolic,19962,9.0
symbolic,19971,9.0
symbolic,19980,9.0
symbolic,19991,11.0
symbolic,20003,12.0
symbolic,20012,9.0
symbolic,20021,9.0
symbolic,20030,9.0
symbolic,20038,8.0
symbolic,20047,9.0
symbolic,20056,9.0
symbolic,20066,10.0
symbolic,20075,9.0
symbolic,20085,10.0
symbolic,20095,10.0
symbolic,20105,10.0
symbolic,20114,9.0
symbolic,20124,10.0
symbolic,20134,10.0
symbolic,20143,9.0
symbolic,20152,9.0
symbolic,20161,9.0
symbolic,20169,8.0
symbolic,20178,9.0
symbolic,20188,10.0
symbolic,20196,8.0
symbolic,20205,9.0
symbolic,20215,10.0
symbolic,20224,9.0
symbolic,20233,9.0
symbolic,20248,15.0
symbolic,20256,8.0
symbolic,20277,21.0
symbolic,20294,17.0
symbolic,20303,9.0
symbolic,20320,17.0
symbolic,20331,11.0
symbolic,20352,21.0
symbolic,20371,19.0
symbolic,20384,13.0
symbolic,20402,18.0
symbolic,20410,8.0
symbolic,20431,21.0
symbolic,20439,8.0
symbolic,20454,15.0
symbolic,20475,21.0
symbolic,20483,8.0
symbolic,20983,500.0
symbolic,21008,25.0
symbolic,21029,21.0
symbolic,21050,21.0
symbolic,21091,41.0
symbolic,21118,27.0
symbolic,21153,35.0
symbolic,21216,63.0
symbolic,21265,49.0
symbolic,21273,8.0
symbolic,21282,9.0
symbolic,21658,376.0
symbolic,21759,101.0
symbolic,21770,11.0
symbolic,21851,81.0
symbolic,21894,43.0
symbolic,21905,11.0
symbolic,21916,11.0
symbolic,21924,8.0
symbolic,22089,165.0
symbolic,22097,8.0
symbolic,22148,51.0
symbolic,22156,8.0
symbolic,22164,8.0
symbolic,22174,10.0
symbolic,22182,8.0
symbolic,22190,8.0
symbolic,22198,8.0
symbolic,22237,39.0
symbolic,22264,27.0
symbolic,22313,49.0
symbolic,22360,47.0
symbolic,22396,36.0
symbolic,22517,121.0
symbolic,22544,27.0
symbolic,22557,13.0
symbolic,22596,39.0
symbolic,22607,11.0
symbolic,22761,154.0
symbolic,22798,37.0
symbolic,22812,14.0
symbolic,22829,17.0
symbolic,22839,10.0
symbolic,22847,8.0
symbolic,22856,9.0
symbolic,22864,8.0
symbolic,22877,13.0
symbolic,22893,16.0
symbolic,22902,9.0
symbolic,22910,8.0
symbolic,22919,9.0
symbolic,22936,17.0
symbolic,22954,18.0
symbolic,22963,9.0
symbolic,22977,14.0
symbolic,22986,9.0
symbolic,22994,8.0
symbolic,23002,8.0
symbolic,23031,29.0
symbolic,23039,8.0
symbolic,23048,9.0
symbolic,23057,9.0
symbolic,23067,10.0
symbolic,23075,8.0
symbolic,23085,10.0
symbolic,23095,10.0
symbolic,23105,10.0
symbolic,23115,10.0
symbolic,23124,9.0
symbolic,23134,10.0
symbolic,23142,8.0
symbolic,23152,10.0
symbolic,23169,17.0
symbolic,23178,9.0
symbolic,23186,8.0
symbolic,23196,10.0
symbolic,23205,9.0
symbolic,23214,9.0
symbolic,23223,9.0
symbolic,23233,10.0
symbolic,23249,16.0
symbolic,23259,10.0
symbolic,23268,9.0
symbolic,23278,10.0
symbolic,23288,10.0
symbolic,23296,8.0
symbolic,23305,9.0
symbolic,23314,9.0
symbolic,23323,9.0
symbolic,23333,10.0
symbolic,23341,8.0
symbolic,23350,9.0
symbolic,23358,8.0
symbolic,23368,10.0
symbolic,23377,9.0
symbolic,23386,9.0
symbolic,23396,10.0
symbolic,23405,9.0
symbolic,23415,10.0
symbolic,23423,8.0
symbolic,23433,10.0
symbolic,23441,8.0
symbolic,23450,9.0
symbolic,23460,10.0
symbolic,23469,9.0
symbolic,23477,8.0
symbolic,23486,9.0
symbolic,23496,10.0
symbolic,23505,9.0
symbolic,23514,9.0
symbolic,23523,9.0
symbolic,23532,9.0
symbolic,23542,10.0
symbolic,23552,10.0
symbolic,23560,8.0
symbolic,23570,10.0
symbolic,23579,9.0
symbolic,23587,8.0
symbolic,23596,9.0
symbolic,23606,10.0
symbolic,23615,9.0
symbolic,23624,9.0
symbolic,23633,9.0
symbolic,23642,9.0
symbolic,23651,9.0
symbolic,23661,10.0
symbolic,23670,9.0
symbolic,23679,9.0
symbolic,23688,9.0
symbolic,23696,8.0
symbolic,23705,9.0
symbolic,23713,8.0
symbolic,23721,8.0
symbolic,23731,10.0
symbolic,23739,8.0
symbolic,23749,10.0
symbolic,23758,9.0
symbolic,23766,8.0
symbolic,23775,9.0
symbolic,23784,9.0
symbolic,23792,8.0
symbolic,23802,10.0
symbolic,23811,9.0
symbolic,23819,8.0
symbolic,23827,8.0
symbolic,23836,9.0
symbolic,23845,9.0
symbolic,23854,9.0
symbolic,23864,10.0
symbolic,23874,10.0
symbolic,23884,10.0
symbolic,23893,9.0
symbolic,23902,9.0
symbolic,23910,8.0
symbolic,23918,8.0
symbolic,23928,10.0
symbolic,23937,9.0
symbolic,23947,10.0
symbolic,23956,9.0
symbolic,23965,9.0
symbolic,23975,10.0
symbolic,23985,10.0
symbolic,23994,9.0
symbolic,24002,8.0
symbolic,24011,9.0
symbolic,24021,10.0
symbolic,24029,8.0
symbolic,24038,9.0
symbolic,24046,8.0
symbolic,24055,9.0
symbolic,24067,12.0
symbolic,24075,8.0
symbolic,24085,10.0
symbolic,24093,8.0
symbolic,24102,9.0
symbolic,24112,10.0
symbolic,24122,10.0
symbolic,24131,9.0
symbolic,24142,11.0
symbolic,24151,9.0
symbolic,24159,8.0
symbolic,24168,9.0
symbolic,24177,9.0
symbolic,24186,9.0
symbolic,24195,9.0
symbolic,24204,9.0
symbolic,24214,10.0
symbolic,24223,9.0
symbolic,24233,10.0
symbolic,24243,10.0
symbolic,24251,8.0
symbolic,24260,9.0
symbolic,24269,9.0
symbolic,24278,9.0
symbolic,24286,8.0
symbolic,24294,8.0
symbolic,24303,9.0
symbolic,24312,9.0
symbolic,24321,9.0
symbolic,24330,9.0
symbolic,24339,9.0
symbolic,24348,9.0
symbolic,24358,10.0
symbolic,24368,10.0
symbolic,24377,9.0
symbolic,24386,9.0
symbolic,24395,9.0
symbolic,24403,8.0
symbolic,24412,9.0
symbolic,24421,9.0
symbolic,24431,10.0
symbolic,24440,9.0
symbolic,24449,9.0
symbolic,24457,8.0
symbolic,24466,9.0
symbolic,24475,9.0
symbolic,24484,9.0
symbolic,24493,9.0
symbolic,24501,8.0
symbolic,24510,9.0
symbolic,24518,8.0
symbolic,24527,9.0
symbolic,24537,10.0
symbolic,24546,9.0
symbolic,24555,9.0
symbolic,24564,9.0
symbolic,24573,9.0
symbolic,24582,9.0
symbolic,24591,9.0
symbolic,24599,8.0
symbolic,24607,8.0
symbolic,24617,10.0
symbolic,24626,9.0
symbolic,24635,9.0
symbolic,24644,9.0
symbolic,24652,8.0
symbolic,24662,10.0
symbolic,24670,8.0
symbolic,24678,8.0
symbolic,24687,9.0
symbolic,24695,8.0
symbolic,24704,9.0
symbolic,24713,9.0
symbolic,24721,8.0
symbolic,24731,10.0
symbolic,24740,9.0
symbolic,24749,9.0
symbolic,24759,10.0
symbolic,24768,9.0
symbolic,24777,9.0
symbolic,24786,9.0
symbolic,24796,10.0
symbolic,24804,8.0
symbolic,24812,8.0
symbolic,24821,9.0
symbolic,24831,10.0
symbolic,24844,13.0
symbolic,24856,12.0
symbolic,24866,10.0
symbolic,24878,12.0
symbolic,24888,10.0
symbolic,24897,9.0
symbolic,24905,8.0
symbolic,24916,11.0
symbolic,24925,9.0
symbolic,24933,8.0
symbolic,24942,9.0
symbolic,24955,13.0
symbolic,24964,9.0
symbolic,24974,10.0
symbolic,24984,10.0
symbolic,24994,10.0
symbolic,25004,10.0
symbolic,25013,9.0
symbolic,25022,9.0
symbolic,25032,10.0
symbolic,25042,10.0
symbolic,25050,8.0
symbolic,25061,11.0
symbolic,25070,9.0
symbolic,25088,18.0
symbolic,25096,8.0
symbolic,25105,9.0
symbolic,25114,9.0
symbolic,25123,9.0
symbolic,25132,9.0
symbolic,25140,8.0
symbolic,25150,10.0
symbolic,25159,9.0
symbolic,25168,9.0
symbolic,25180,12.0
symbolic,25188,8.0
symbolic,25196,8.0
symbolic,25205,9.0
symbolic,25216,11.0
symbolic,25225,9.0
symbolic,25234,9.0
symbolic,25242,8.0
symbolic,25279,37.0
symbolic,25287,8.0
symbolic,25295,8.0
symbolic,25304,9.0
symbolic,25313,9.0
symbolic,25324,11.0
symbolic,25353,29.0
symbolic,25362,9.0
symbolic,25371,9.0
symbolic,25379,8.0
symbolic,25387,8.0
symbolic,25398,11.0
symbolic,25415,17.0
symbolic,25425,10.0
symbolic,25434,9.0
symbolic,25443,9.0
symbolic,25458,15.0
symbolic,25466,8.0
symbolic,25479,13.0
symbolic,25489,10.0
symbolic,25497,8.0
symbolic,25528,31.0
symbolic,25536,8.0
symbolic,25551,15.0
symbolic,25560,9.0
symbolic,25568,8.0
symbolic,25580,12.0
symbolic,25590,10.0
symbolic,25599,9.0
symbolic,25692,93.0
symbolic,25703,11.0
symbolic,25716,13.0
symbolic,25724,8.0
symbolic,25733,9.0
symbolic,25743,10.0
symbolic,25753,10.0
symbolic,25763,10.0
symbolic,25773,10.0
symbolic,25786,13.0
symbolic,25801,15.0
symbolic,25813,12.0
symbolic,25823,10.0
symbolic,25832,9.0
symbolic,25841,9.0
symbolic,25851,10.0
symbolic,25862,11.0
symbolic,25872,10.0
symbolic,25880,8.0
symbolic,25895,15.0
symbolic,25905,10.0
symbolic,25913,8.0
symbolic,25922,9.0
symbolic,25933,11.0
symbolic,25950,17.0
symbolic,25959,9.0
symbolic,25968,9.0
symbolic,25979,11.0
symbolic,25989,10.0
symbolic,25997,8.0
symbolic,26021,24.0
symbolic,26038,17.0
symbolic,26048,10.0
symbolic,26057,9.0
symbolic,26067,10.0
symbolic,26078,11.0
symbolic,26088,10.0
symbolic,26097,9.0
symbolic,26107,10.0
symbolic,26115,8.0
symbolic,26124,9.0
symbolic,26132,8.0
symbolic,26140,8.0
symbolic,26149,9.0
symbolic,26157,8.0
symbolic,26166,9.0
symbolic,26175,9.0
symbolic,26185,10.0
