bin_start,bin_end,count
84.70457789249896,85.39887745387473,0
85.39887745387473,86.09317701525049,0
86.09317701525049,86.78747657662625,0
86.78747657662625,87.481776138002,0
87.481776138002,88.17607569937776,0
88.17607569937776,88.87037526075352,0
88.87037526075352,89.56467482212928,0
89.56467482212928,90.25897438350503,0
90.25897438350503,90.95327394488079,0
90.95327394488079,91.64757350625655,0
91.64757350625655,92.3418730676323,0
92.3418730676323,93.03617262900808,0
93.03617262900808,93.73047219038384,0
93.73047219038384,94.4247717517596,0
94.4247717517596,95.11907131313535,0
95.11907131313535,95.81337087451111,0
95.81337087451111,96.50767043588687,0
96.50767043588687,97.20196999726262,0
97.20196999726262,97.89626955863838,0
97.89626955863838,98.59056912001414,0
98.59056912001414,99.2848686813899,1
99.2848686813899,99.97916824276567,0
99.97916824276567,100.67346780414142,1
100.67346780414142,101.36776736551718,0
101.36776736551718,102.06206692689294,1
102.06206692689294,102.7563664882687,0
102.7563664882687,103.45066604964445,0
103.45066604964445,104.14496561102021,0
104.14496561102021,104.83926517239597,0
104.83926517239597,105.53356473377173,0
105.53356473377173,106.22786429514748,0
106.22786429514748,106.92216385652324,1
106.92216385652324,107.61646341789901,0
107.61646341789901,108.31076297927477,0
108.31076297927477,109.00506254065053,0
109.00506254065053,109.69936210202629,0
109.69936210202629,110.39366166340204,1
110.39366166340204,111.0879612247778,0
111.0879612247778,111.78226078615356,0
111.78226078615356,112.47656034752931,0
112.47656034752931,113.17085990890507,0
113.17085990890507,113.86515947028083,0
113.86515947028083,114.55945903165659,0
114.55945903165659,115.25375859303236,0
115.25375859303236,115.94805815440812,0
115.94805815440812,116.64235771578387,0
116.64235771578387,117.33665727715963,0
117.33665727715963,118.03095683853539,0
118.03095683853539,118.72525639991115,0
118.72525639991115,119.4195559612869,0
119.4195559612869,120.11385552266266,0
120.11385552266266,120.80815508403842,0
120.80815508403842,121.50245464541418,0
121.50245464541418,122.19675420678993,0
122.19675420678993,122.8910537681657,0
122.8910537681657,123.58535332954146,0
123.58535332954146,124.27965289091722,0
124.27965289091722,124.97395245229298,0
124.97395245229298,125.66825201366873,0
125.66825201366873,126.36255157504449,0
126.36255157504449,127.05685113642025,0
127.05685113642025,127.751150697796,0
127.751150697796,128.44545025917176,0
128.44545025917176,129.13974982054754,1
129.13974982054754,129.83404938192328,0
129.83404938192328,130.52834894329905,0
130.52834894329905,131.2226485046748,0
131.2226485046748,131.91694806605057,0
131.91694806605057,132.6112476274263,0
132.6112476274263,133.30554718880208,0
133.30554718880208,133.99984675017785,0
