Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	12.04518	6.785509	48.0	4.0	0.4135301	0.863572	14.74444	0.023041341	12.04518	137.29382	0.034323458	0.00088276365	0.013878337	0.074960716	-0.07816269	-0.0024410612	0.02808695	0.12973532	-0.33614206	1.3113022e-08	-0.020989262	2.0414591e-08	0.0013138575	98.32462	-18.030151	1.5797371	-0.34683347	0.0	0.0	0.038194068	-0.013081038	-0.0071787955	0.040620312	-0.0023275088	0.0022327898	2.015448	0.0	3.0	0.0	0.0	0.9189385	0.0047641564	4000	2.8383898735046387
1	12.426791	6.5635	49.0	4.0	0.37461174	0.46633962	4.964134	0.011323202	12.426791	257.57397	0.032196745	1.2104317	0.30269676	2.710561	-0.39150435	0.44902077	0.25080225	2.0399437	-1.1873765	5.2452087e-08	-0.02217224	-3.9935113e-09	0.002422333	79.61183	-35.651657	0.33227617	-0.04984957	0.0	0.0	0.03612089	-0.029341293	-0.010090156	0.0454756	-0.004920267	0.0025878982	2.132501	0.0	3.0	0.0	0.0	0.89888394	0.004721341	8000	4.555894136428833
2	15.6784315	9.064828	47.0	4.0	1.2520292	7.1209927	107.11926	0.025439704	15.6784315	576.8497	0.048070807	4.7769494	0.55005205	7.42551	0.8345511	0.3327571	0.21354969	1.7702353	-1.4175622	-2.1517277e-08	0.016799105	3.862381e-08	-0.031418756	83.88833	-29.02937	82.35114	-10.11367	0.2915306	0.0	0.032107286	-0.009553861	0.047965843	0.061542433	-0.058850333	0.11766076	0.0	0.2915306	0.0	0.0	0.0	0.882707	0.004260855	12000	6.989795684814453
3	13.559322	7.2159686	49.0	4.0	0.42973378	1.0217665	13.093766	0.04208563	13.559322	703.62115	0.04397632	9.1255	0.6833378	10.879102	6.038116	1.9450743	0.9739566	7.034646	-3.3479223	-1.001358e-08	-0.01761846	1.4662743e-08	0.0041900654	40.766914	-1.0403137	4.966074	-2.883141	0.6698302	0.0	0.020978572	0.006431166	-0.0051821335	0.048534855	-0.014399776	0.007524729	1.8061054	0.6698302	2.0	0.0	1.0	0.8658818	0.0030099158	16000	9.43498420715332
4	15.011278	7.9213634	53.0	4.0	0.3626144	0.5091488	5.6805005	0.022036273	15.011278	800.1555	0.040007778	8.750846	0.5730872	10.149766	5.7422237	0.5057242	0.62274534	3.530587	-2.390673	9.536744e-10	-0.02323736	-5.4240226e-09	0.0016485498	45.13072	-2.1720238	0.7465804	-0.2698851	0.0	0.0	0.048556093	-0.016663682	-0.009152159	0.052696977	-0.0036067003	0.0031414274	2.2955823	0.0	3.0	0.0	0.0	0.85235924	0.004710904	20000	11.857869625091553
5	17.107296	9.493236	58.0	5.0	0.5867692	1.2528031	9.24528	0.022108102	17.107296	937.1233	0.039046805	9.34849	0.5986351	10.555385	4.7611275	0.30333912	0.5300329	2.7333937	-2.7940228	3.7908553e-08	-0.010502189	1.7881393e-09	-0.006031121	61.191647	-3.9876404	2.5038383	-0.49605155	1.3425201	0.0	0.024325594	0.008256696	0.0050720596	0.03268331	-0.01110559	0.014756919	1.7164398	1.3425201	1.0	0.0	0.0	0.82611185	0.0046447013	24000	14.2836754322052
6	18.488373	9.250448	55.0	6.0	0.43781176	0.89408195	10.930155	0.012308406	18.488373	1031.4825	0.036838662	10.744168	1.1551551	13.77144	2.9455125	0.6930429	0.19301459	2.1438684	-0.37658444	8.34465e-09	-0.017514003	5.4836273e-09	0.0027227192	56.761868	-1.8266945	0.99118894	-0.08940536	0.66145587	0.0	0.032843426	0.008665316	-0.0033636405	0.050274145	-0.012155645	0.00847697	1.9468479	0.66145587	2.0	0.0	1.0	0.8170132	0.0029767165	28000	16.778488636016846
7	21.283422	10.991484	73.0	5.0	0.4762606	0.67721236	5.3031425	0.01228679	21.283422	1120.5787	0.035018086	11.155581	1.2191111	13.406528	3.989097	0.4055782	0.16268998	1.3334702	-0.6301462	1.5497207e-08	-0.016106486	8.046627e-10	0.0009036252	76.37968	-4.438553	0.47186205	-0.028668255	1.3519621	0.0	0.033050817	0.00974981	-0.0011153938	0.04854082	-0.008776454	0.0049726362	1.8411663	1.3519621	2.0	0.0	1.0	0.80024016	0.003033025	32000	19.217978954315186
8	23.621302	9.3719225	68.0	6.0	0.4765559	0.64761066	4.802585	0.020661034	23.621302	1201.137	0.033364914	12.710489	1.4238226	14.490168	4.332159	0.40216964	0.100343525	0.78152716	-0.21331736	-2.3841857e-09	-0.010973871	1.4603138e-09	0.0008127013	62.762257	-4.1777573	0.36168435	-0.01809889	2.1519613	0.0	0.012677746	0.009700475	-0.0009924977	0.033182513	-0.0082118455	0.0032887184	1.143206	2.1519613	2.0	0.0	1.0	0.78116703	0.0028431043	36000	21.66348624229431
9	26.276316	12.1136055	63.0	6.0	0.64878786	1.0852575	8.022872	0.01391902	26.276316	1299.7562	0.032493904	12.788975	1.8880953	15.71258	3.564135	0.39818397	0.11115307	0.70310485	0.021941772	2.7418137e-09	-0.008649478	5.930662e-09	-0.005681205	88.26931	-11.511795	0.96865755	-0.048218727	1.4469658	0.0	0.021247447	0.007763192	0.0056624324	0.030271739	-0.01137353	0.01433433	1.6543721	1.4469658	1.0	0.0	0.0	0.7572351	0.00435444	40000	24.132131338119507
