Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	19.7	9.233092	54.0	9.0	0.40787324	0.3044621	1.3889184	0.09787117	19.7	20.471579	0.020471578	-0.03322057	0.17967032	0.3945912	-0.43039563	0.022632606	0.14527088	0.3419836	-0.31985787	-1.18494036e-07	-0.012879094	3.0994416e-09	0.0008809042	193.67151	-20.32251	0.13255176	-0.08427504	0.0	0.0	0.014511758	-0.02096774	-0.004676485	0.016290354	-0.0011207361	0.000706203	1.2763367	0.0	3.0	0.0	0.0	0.68609864	0.0045846375	1000	1.3719828128814697
1	22.681818	9.37301	46.0	11.0	0.3920781	0.2919781	1.3545613	0.04842375	22.681818	37.80426	0.01890213	0.8807052	0.6188399	2.6782207	-0.8182705	0.2441585	0.08786151	0.566719	-0.15001395	2.2888184e-08	-0.012167917	3.0994416e-09	0.0005852453	201.2454	-70.47946	0.045821	-0.00785888	0.0	0.0	0.010496257	-0.1687077	-0.0047580795	0.014403509	-0.00070355134	0.00012668352	1.2001462	0.0	3.0	0.0	0.0	0.6917477	0.0045462754	2000	2.16321063041687
2	23.333334	10.749678	52.0	11.0	0.3967095	0.2663061	1.1807535	0.04604002	23.333334	54.501026	0.01816701	4.384809	0.24781682	4.884775	3.2657878	0.19094867	0.027726997	0.27889267	0.09696004	-2.861023e-09	-0.014599473	1.0281801e-09	0.00044660858	154.45163	-62.92672	0.032666117	-0.0012465045	0.0	0.0	0.013406849	-0.32790607	-0.0044267355	0.020869588	-0.0006578619	5.7992413e-05	1.4446311	0.0	3.0	0.0	0.0	0.6900023	0.0044893697	3000	3.2366907596588135
3	26.64865	12.760192	65.0	11.0	0.4220046	0.55647415	3.5090237	0.012824425	26.64865	70.361404	0.017590351	9.230921	0.44739205	10.310234	7.186109	0.2025876	0.045865633	0.31942105	-0.06170371	4.196167e-08	-0.023597555	3.5762787e-10	0.0019345925	132.51178	-31.09298	0.34418097	-0.113974676	0.0	0.0	0.033008203	0.00067232084	-0.0029268046	0.058737174	-0.004860916	0.00091836194	2.4235754	0.0	2.0	0.0	0.0	0.680565	0.0044341334	4000	4.229149580001831
4	35.25	15.091684	63.0	12.0	0.5955772	0.5741935	2.3928149	0.039491497	35.25	87.11716	0.017423432	12.660549	0.9325348	13.936117	8.199349	0.28139934	0.31543022	1.3910384	-0.87269515	4.1007997e-08	-0.00075073057	4.053116e-09	-0.002625097	161.18707	-33.66517	0.37981287	-0.22990964	11.436233	0.0	0.024697293	0.0023881225	0.0027114095	0.030299082	-0.0023260154	0.000965825	3.2158544	11.436233	1.0	0.0	0.0	0.67092484	0.0027259665	5000	5.173277139663696
5	31.25	15.900079	76.0	10.0	0.43090987	0.50870705	2.915907	0.054858763	31.25	100.90625	0.016817708	15.07598	2.0306656	18.040045	4.5829372	0.3886572	0.14219984	0.9906392	-0.046544977	0.0	-0.017931512	3.6358834e-09	0.0013173142	118.91572	-20.888718	0.15920569	-0.027854726	0.0	0.0	0.012504952	-0.0072473753	-0.0022108841	0.032960277	-0.0024077294	0.00028340594	1.8154966	0.0	3.0	0.0	0.0	0.6665448	0.004370419	6000	6.129748344421387
6	39.12	26.288126	119.0	12.0	0.955674	2.1244717	11.019138	0.08085909	39.12	125.06937	0.017867053	17.213406	3.4525077	20.58568	-2.8241668	0.3637782	0.3533073	1.3548323	-0.60330504	-4.7683715e-09	0.022824682	3.8743018e-09	-0.004195444	291.61282	-34.80841	3.0131366	-0.7113104	2.5255914	0.0	0.0136293955	-0.07654455	0.011648108	0.06178956	-0.008689194	0.0015677292	0.0	2.5255914	0.0	0.0	0.0	0.6491933	0.0037161636	7000	7.097516059875488
7	42.727272	28.008411	127.0	13.0	2.4369555	6.546877	30.838308	0.040522162	42.727272	179.22893	0.022403616	20.191778	3.265101	22.816418	-2.5221102	1.0460978	1.2660925	6.4592834	-2.2491393	1.7166137e-08	0.015967753	1.40070915e-08	-0.0247712	290.0703	-17.482574	28.098085	-6.2080116	0.4123154	0.0	0.023438223	-0.024937207	0.045333	0.047257483	-0.037431266	0.058822136	0.0	0.4123154	0.0	0.0	0.0	0.66662693	0.0043423106	8000	8.023870706558228
8	32.19355	17.85862	80.0	9.0	0.45555624	0.51784444	2.6329958	0.0695838	32.19355	193.36287	0.021484762	22.091864	4.260913	24.622017	-9.983916	2.2418878	1.5960488	7.2675815	-3.8771698	-4.2915342e-09	-0.016658768	2.002716e-08	0.0013572478	155.01923	-8.887955	6.818552	-6.488349	0.5281778	0.0	0.026483389	0.009872291	-0.0013805174	0.033377685	-0.0101432465	0.014923273	1.6378638	0.5281778	2.0	0.0	0.0	0.6739994	0.004250269	9000	8.91724705696106
9	31.0625	18.940594	89.0	9.0	0.51436114	0.82591486	4.4139695	0.034634233	31.0625	209.88943	0.020988943	21.307833	4.1771455	23.51647	-10.057836	0.41758218	0.3125746	1.5564338	-0.43823904	-8.5830685e-09	-0.008213395	1.192093e-10	-0.000416571	182.5545	-6.7090607	0.49076226	-0.031353623	3.6748981	0.0	0.009814882	0.0098393	0.00046233056	0.02454469	-0.0044263285	0.001330118	0.9987584	3.6748981	1.0	0.0	0.0	0.65886194	0.004415254	10000	9.809044599533081
10	40.083332	22.750305	112.0	13.0	0.81693286	1.5353631	7.022558	0.07254121	40.083332	230.56406	0.020960368	20.433004	3.40092	22.217268	-6.8383336	0.48298484	0.19470406	1.2002137	-0.14442971	3.8146974e-09	0.009940964	-3.4570693e-09	-0.004281261	223.86215	-4.4354706	1.6677412	-0.2854612	2.3814447	0.0	0.006378797	-0.025456054	0.0079068495	0.016008778	-0.0041206996	0.0017632607	0.0	2.3814447	0.0	0.0	0.0	0.6454214	0.0042600636	11000	10.920225620269775
11	30.5625	14.245477	62.0	11.0	0.51923186	0.3924881	2.01247	0.04887898	30.5625	248.08426	0.020673689	21.06707	3.765351	22.87192	-6.1722074	0.66647804	0.323127	1.236631	-0.22552603	-1.1444092e-08	-0.0164272	4.887581e-09	-0.00063324725	141.32622	-15.7104645	0.31043917	-0.20702906	2.8153348	0.0	0.038688168	0.009767128	0.0006292632	0.046036378	-0.0035347964	0.0017003851	1.9902408	2.8153348	1.0	0.0	0.0	0.65541583	0.0041330643	12000	11.891851425170898
12	36.814816	21.563063	101.0	15.0	0.7872075	1.0545859	4.965406	0.049074598	36.814816	269.42734	0.02072518	20.453934	0.846908	21.205587	11.328663	0.31335518	0.102782525	0.5421693	0.09459641	-3.8146974e-09	0.0036821212	4.768372e-10	-0.002197531	226.86871	-4.313141	0.8956832	-0.42010865	4.596416	0.0	0.006135276	-0.11858613	0.0078014103	0.0074650296	-0.0007933442	0.00047331702	0.0	4.596416	0.0	0.0	0.0	0.6476383	0.0030048366	13000	12.976616144180298
13	33.133335	17.835794	92.0	13.0	0.4068862	0.36652356	1.5824448	0.066962905	33.133335	281.67706	0.02011979	20.531311	1.2427192	21.108133	5.1267767	0.53444767	0.48335484	2.5093067	-1.1888968	-2.1457671e-09	-0.009374954	-1.9073487e-09	0.0025401888	173.8402	-3.1651917	0.29494596	-0.24420512	0.0	0.0	0.006028693	0.006209285	-0.0028102759	0.008673356	-0.0023473268	0.0020834198	0.93130857	0.0	2.0	0.0	0.0	0.6567985	0.004591131	14000	13.932482719421387
14	35.115383	16.13245	76.0	13.0	0.39425623	0.33527684	1.6969461	0.020013304	35.115383	292.1256	0.019475041	19.290575	2.199045	20.243711	-0.9062515	0.25880933	0.22025876	1.4169279	-0.26076627	2.2292138e-08	-0.014419145	-2.384186e-10	0.00048366145	210.74153	-4.0464935	0.07474828	-0.010549553	0.0	0.0	0.021450693	-0.0076026507	-0.003011323	0.022552138	-0.0007532685	0.0005151535	1.501737	0.0	3.0	0.0	0.0	0.6443303	0.0039625624	15000	14.994782209396362
15	40.0	17.20465	83.0	17.0	0.4733013	0.42280266	1.7807655	0.030847063	40.0	303.95813	0.018997382	19.984558	2.3387053	21.049736	2.173951	0.19687234	0.1960141	0.9540969	-0.33101922	2.771616e-09	-0.010522332	2.2947788e-09	0.00066495646	153.58621	-3.032959	0.093888305	-0.005844027	0.0	0.0	0.009937869	0.008685321	-0.0006674677	0.011404869	-0.00070507516	0.00033887607	1.0679358	0.0	2.0	0.0	0.0	0.630145	0.0038518105	16000	15.909440517425537
16	52.31579	24.874533	109.0	19.0	0.6890987	0.541626	2.0622146	0.12020725	52.31579	317.2295	0.018660558	19.355724	4.770645	21.482395	-13.2288885	0.28331754	0.17325123	1.0223515	-0.38137954	5.2452087e-09	0.007263293	2.0563602e-09	-0.0033236945	265.40143	-30.033386	0.14285558	-0.020553127	3.0669608	0.0	0.008801036	-0.0022894433	0.003614563	0.013694123	-0.0022807685	0.001063113	0.0	3.0669608	0.0	0.0	0.0	0.61034286	0.0038732819	17000	16.724103927612305
17	40.608696	18.623825	79.0	17.0	0.46027818	0.4311069	1.6345406	0.046297707	40.608696	327.8981	0.018216562	23.450464	2.6165795	24.235825	-6.975922	0.3363227	0.07245824	0.63021547	0.12036109	8.8214875e-09	-0.012090961	2.384186e-10	0.000935004	203.53082	-2.0890045	0.08670655	-0.010330334	2.5903797	0.0	0.007620654	0.008220455	-0.0009781604	0.01775758	-0.0023345796	0.0005376642	0.96282685	2.5903797	2.0	0.0	0.0	0.6226487	0.0039930153	18000	17.68959665298462
18	47.6	22.186481	106.0	14.0	0.41661125	0.5166993	2.15161	0.0160572	47.6	336.2983	0.01769991	20.47611	7.21677	24.117773	-14.598779	0.29359803	0.12773766	0.79922885	-0.14170673	1.4781952e-08	-0.009701775	-8.046627e-10	0.0014074468	205.0697	-13.234772	0.10340371	-0.006515667	2.8734853	0.0	0.001983772	0.0038243863	-0.0017518644	0.01654194	-0.0026897616	0.0004969594	0.72021973	2.8734853	2.0	0.0	1.0	0.61792487	0.0022022747	19000	18.536650896072388
19	51.63158	22.660448	91.0	15.0	0.83416057	0.98939526	3.7358353	0.047157556	51.63158	352.26816	0.017613407	20.696184	9.5158615	25.556805	-21.240763	0.26247412	0.09193166	0.5808243	-0.091177076	-3.4868717e-09	0.00908366	-9.953975e-09	-0.006015265	201.88725	-24.896317	0.6539731	-0.112724185	1.5929832	0.0	0.018421412	-0.00062926207	0.006472019	0.027201826	-0.005882281	0.003940728	0.0	1.5929832	0.0	0.0	0.0	0.60804754	0.0040022535	20000	19.27627158164978
20	49.68421	25.493143	116.0	17.0	0.45759422	0.4458024	1.79517	0.008955663	49.68421	361.05106	0.017192908	24.065853	5.422805	26.935856	-6.5984488	0.601496	0.11072078	1.0242323	0.17285253	4.2915342e-09	-0.01003675	-2.384186e-10	0.0007694587	220.907	-20.759827	0.19969532	-0.12082416	5.732096	0.0	0.0030401405	0.00878492	-0.0008535062	0.028916094	-0.0039386963	0.00059952686	0.5882716	5.732096	2.0	0.0	0.0	0.60894424	0.0032434496	21000	20.371565341949463
