Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	9.663438	4.5510874	32.0	3.0	0.38113946	0.44660553	6.895003	0.041395254	9.663438	157.4674	0.039366852	0.0011040802	0.04276967	0.2689342	-0.3118904	-0.0036664642	0.1112541	0.55435747	-0.44522458	3.862381e-08	-0.021414483	1.1622905e-08	0.00037074633	55.911457	-12.716255	0.46895465	-0.14195392	0.0	0.0	0.044026785	-0.036276072	-0.012300027	0.044124834	-0.00056617643	0.0032693066	2.1005912	0.0	3.0	0.0	0.0	0.9189385	0.0044418136	4000	2.59458065032959
1	10.855978	5.7948084	47.0	4.0	0.41730508	0.7102963	6.630038	0.033012174	10.855978	311.06088	0.03888261	1.125556	0.16326731	1.8992438	0.11696497	0.35843557	0.06477799	0.90739363	-0.09760504	-1.2540818e-07	-0.018951539	1.2814999e-09	0.0028284648	64.911255	-29.610847	0.8131934	-0.033432543	0.0	0.0	0.02540233	-0.009276571	-0.0076174545	0.032884568	-0.004745814	0.0030101626	1.8134103	0.0	3.0	0.0	0.0	0.90791345	0.0043845787	8000	4.816512107849121
2	12.388199	7.189639	48.0	4.0	0.91365904	5.55541	95.20399	0.027536223	12.388199	605.3315	0.05044429	4.581049	0.36815816	5.835513	0.882739	0.43163833	0.28473797	1.7764914	-1.7066226	-2.336502e-08	0.0064106574	-5.1498414e-08	-0.04065459	51.512733	-14.441204	63.718662	-7.58881	2.6051674	0.0	0.04445575	0.00066873897	0.03339138	0.057209656	-0.03903784	0.119489126	8.153342	2.6051674	1.0	0.0	0.0	0.8871274	0.0034299926	12000	7.077207565307617
3	11.502891	6.0719423	46.0	5.0	0.4408407	1.3230317	23.678953	0.043619677	11.502891	757.93335	0.047370836	7.852744	0.41134226	8.709867	5.1402965	1.5964756	0.7344362	6.4561996	-2.4397018	-1.692772e-08	-0.017018821	-6.532669e-08	0.004224268	30.468515	-1.904192	3.841686	-1.2579644	1.0158316	0.0	0.017813165	0.007995117	-0.005142995	0.051490583	-0.021078568	0.013192996	1.4926505	1.0158316	2.0	0.0	1.0	0.9002029	0.0027528463	16000	9.341073513031006
4	13.667809	6.944195	47.0	4.0	0.4087647	0.5478053	4.764481	0.023955505	13.667809	877.3307	0.043866534	7.4855742	0.6459031	8.5355625	3.9501274	0.46256799	0.9241093	5.473556	-4.914933	2.2053719e-09	-0.023524435	2.3841857e-09	0.003509137	35.423267	-3.3275948	1.373198	-0.68239796	0.0	0.0	0.048461575	0.007932972	-0.006675197	0.05116121	-0.0076285778	0.021556675	2.2618845	0.0	2.0	0.0	0.0	0.8846641	0.0045961607	20000	11.571089506149292
5	14.523637	7.860742	50.0	4.0	0.5140994	1.1616107	13.250284	0.03546313	14.523637	1018.73584	0.042447325	8.529238	1.1073395	10.23224	3.1593091	0.36376086	0.5903701	4.342103	-2.5862195	2.157688e-08	-0.020762967	8.9406965e-10	-0.0010843492	40.834938	-2.45467	2.2050376	-0.35623217	1.7874562	0.0	0.047884166	0.009898534	0.0009707912	0.07041779	-0.014467104	0.009288213	2.199432	1.7874562	1.0	0.0	0.0	0.8689432	0.004721383	24000	13.809165477752686
6	16.801687	9.723104	60.0	4.0	0.5262424	0.9775007	8.512263	0.02348021	16.801687	1143.6359	0.04084414	9.281171	1.608616	11.663834	2.1297193	0.5912417	0.31128886	2.726102	-1.1497352	-3.8146974e-09	-0.018016988	6.1392784e-09	-0.0013970225	61.432774	-3.9702492	1.3812696	-0.0924325	1.5658436	0.0	0.04034712	0.009789618	0.0015618893	0.05971498	-0.014986045	0.01159558	2.030128	1.5658436	1.0	0.0	0.0	0.8467374	0.004585066	28000	16.0398530960083
7	17.460526	8.593818	48.0	4.0	0.38531354	0.4826895	4.59548	0.0071313493	17.460526	1231.5325	0.03848539	10.790136	1.9118446	12.936235	2.5989864	0.6139065	0.12707143	1.2128972	-0.10476129	-4.2915342e-09	-0.024543893	2.771616e-09	0.004663582	46.41519	-1.774395	0.3027611	-0.09153727	0.0	0.0	0.026062112	-0.0017387122	-0.006568328	0.059484635	-0.011083175	0.0036752697	2.4389472	0.0	3.0	0.0	0.0	0.81805235	0.0045734206	32000	18.270593404769897
8	20.336735	9.760336	49.0	5.0	0.4934926	0.6817424	4.953611	0.018936958	20.336735	1328.7407	0.036909465	10.667603	2.0689461	13.011467	1.9149902	0.3148789	0.13876525	1.0371828	-0.33859447	-1.1324882e-08	-0.012358054	-5.2452087e-09	0.00024772016	55.996166	-5.4864464	0.42837065	-0.023789436	1.7804909	0.0	0.035098515	0.009976168	-0.00031998238	0.0509395	-0.008249673	0.004296268	1.8756962	1.7804909	2.0	0.0	2.0	0.7967034	0.00192364	36000	20.509684324264526
9	23.168604	11.91933	73.0	6.0	0.6890582	1.2703588	11.978851	0.01217188	23.168604	1447.4657	0.036186643	11.954198	2.5012777	15.011547	1.8724993	0.42879626	0.07319071	0.7401928	0.09665934	-1.2874604e-08	0.00044848083	5.9604643e-10	-0.007864723	78.39961	-9.586983	1.3741148	-0.05111134	3.2539756	0.0	0.02951388	0.0042247684	0.008160102	0.051578242	-0.015949849	0.0115298005	2.6430886	3.2539756	1.0	0.0	0.0	0.77533996	0.0043717716	40000	22.821227550506592
