Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	32.292683	9.400512	68.0	17.0	0.5543774	0.45686355	2.7939546	0.031154322	32.292683	1575.4841	0.032822587	16.278656	3.7982655	19.544098	-5.3085356	0.3516221	0.05647447	0.5449702	0.07983977	-3.5762786e-09	-0.0041851415	1.8775463e-09	-0.001773453	72.86148	-8.437569	0.15286295	-0.0038945973	1.9400026	0.0	0.0051341215	0.009236453	0.0016838916	0.014663972	-0.0059489375	0.0037135796	0.7455563	1.9400026	1.0	0.0	0.0	0.74416405	0.0036592956	48000	49.5485725402832
12	34.782608	10.275156	69.0	19.0	0.48697057	0.34263843	2.103176	0.036399275	34.782608	1631.4858	0.031374726	15.852323	4.2081027	19.438622	-6.1330967	0.39150807	0.0407045	0.55839443	0.20671205	-2.6226044e-09	-0.005571237	3.4570693e-09	0.00031191026	73.67478	-8.899254	0.078454584	-0.003841944	1.7860632	0.0	0.0039011338	0.009925958	-0.000374596	0.010814812	-0.00361975	0.0018951691	0.6269158	1.7860632	2.0	0.0	1.0	0.7196344	0.002693095	52000	52.83688831329346
13	36.477066	11.985921	79.0	21.0	0.45097128	0.27843308	1.4438214	0.053048827	36.477066	1680.7617	0.030013602	17.116634	4.4169264	20.678545	-6.196566	0.3444799	0.037316967	0.47803488	0.15393509	1.8835069e-08	-0.0065597496	1.0728836e-09	0.0011379456	79.809784	-9.241379	0.05236914	-0.0021111146	1.6178751	0.0	0.002660531	0.0080122715	-0.0013440973	0.008205828	-0.002244991	0.00090887543	0.5762439	1.6178751	2.0	0.0	1.0	0.7178077	0.0024654411	56000	56.2383017539978
14	37.490566	14.315347	106.0	23.0	0.5329861	0.26179817	1.3073508	0.03891188	37.490566	1737.4574	0.028957624	17.36693	5.8209763	21.688396	-6.999553	0.30783483	0.035639133	0.44373244	0.16154267	1.9073487e-09	-0.003719929	-1.0281801e-09	-0.0009437499	90.96344	-10.748329	0.049822778	-0.0031037927	2.6897743	0.0	0.0030409624	0.00928021	0.0008798508	0.008348652	-0.0023892364	0.0010755056	0.57243556	2.6897743	1.0	0.0	0.0	0.68852496	0.0039607077	60000	59.631245374679565
15	39.49505	11.876946	79.0	22.0	0.51717836	0.23826036	1.298446	0.08988016	39.49505	1789.7168	0.027964326	18.928923	5.7727365	23.36801	-3.8545527	0.35164812	0.02987021	0.4820268	0.23736368	-2.861023e-09	-0.0042557013	-4.1723253e-10	-0.00044506413	65.956856	-10.763515	0.0387528	-0.00032921135	2.7001626	0.0	0.002691099	0.009786936	0.00043494962	0.007991779	-0.002169454	0.0008879108	0.52437437	2.7001626	1.0	0.0	0.0	0.6849758	0.0036576632	64000	63.04292416572571
16	39.77	9.859874	76.0	22.0	0.4751481	0.2073125	0.98979694	0.12064412	39.77	1837.4768	0.027021717	18.758194	6.2183585	24.046974	-2.1939645	0.34072357	0.022080764	0.4149518	0.25282377	-7.7486035e-09	-0.006257962	1.5646219e-10	0.0005324418	45.908962	-6.660721	0.027615802	-0.0008068774	3.3799195	0.0	0.002533854	0.009191858	-0.0006248903	0.010494654	-0.0019612736	0.00048319192	0.52503604	3.3799195	2.0	0.0	1.0	0.66661954	0.0022550907	68000	66.26539158821106
17	41.427082	10.966564	78.0	26.0	0.52880603	0.2218779	1.1882154	0.13529721	41.427082	1888.2894	0.026226241	18.647646	6.841041	24.571003	0.05235651	0.330678	0.030493239	0.4235385	0.1707126	1.5735626e-08	-0.0025829773	2.399087e-09	-0.00072949316	45.96673	-6.2516174	0.033433273	-0.0009499639	3.852745	0.0	0.0028650966	0.009225414	0.00069534295	0.0093855085	-0.0020174456	0.000624207	0.5572842	3.852745	1.0	0.0	0.0	0.6666908	0.0035950756	72000	69.62585496902466
18	42.989246	10.714772	73.0	28.0	0.5259887	0.19297792	1.1366218	0.14495318	42.989246	1937.2179	0.025489708	19.552805	7.344853	26.022858	-0.064186625	0.3469802	0.02079217	0.42854816	0.26080802	5.4836273e-09	-0.00459386	2.682209e-10	-0.00061601616	42.539284	-4.97023	0.0260405	-7.084571e-05	3.4801674	0.0	0.004110965	0.00905863	0.0006045395	0.006405793	-0.0009438861	0.00038822996	0.6736598	3.4801674	1.0	0.0	0.0	0.6352681	0.0040678643	76000	73.11467051506042
19	43.241756	10.672281	81.0	28.0	0.49149412	0.15856853	0.82390255	0.1617445	43.241756	1982.1376	0.02477672	20.058086	7.562807	26.93672	0.97938234	0.347879	0.017192494	0.41073698	0.2639724	9.23872e-09	-0.0067063794	1.3709068e-09	0.00015921929	41.353416	-4.2620125	0.020350486	-0.0004363656	2.3726954	0.0	0.004093633	0.009866275	-0.00019670525	0.0063794563	-0.00081326463	0.00028934848	0.6441364	2.3726954	2.0	0.0	0.0	0.5897733	0.0048133563	80000	76.47509622573853
20	42.634407	9.395474	69.0	28.0	0.5100702	0.14097148	0.8929242	0.20941141	42.634407	2029.6721	0.024162764	19.928488	7.97805	27.71795	1.0535597	0.32644123	0.015101665	0.3829084	0.26314142	-1.2397766e-08	-0.0058404678	7.4505807e-10	-0.00021768406	27.947443	-3.7617702	0.016740602	-0.00047855824	4.2892337	0.0	0.0048799175	0.009679784	0.000236199	0.0068082954	-0.0005796325	0.00017422617	0.7100246	4.2892337	1.0	0.0	0.0	0.56372553	0.003676856	84000	80.12755060195923
21	44.55056	12.131315	112.0	28.0	0.50149924	0.16058704	1.0325254	0.14662762	44.55056	2074.3354	0.023571994	20.066277	8.120042	27.9899	1.9107345	0.3471399	0.016344842	0.4076779	0.27275965	-2.169609e-08	-0.002689022	1.5050173e-09	-2.0736396e-05	41.50045	-6.2121544	0.01999762	-0.00016066246	3.6954663	0.0	0.0006824635	0.009986207	3.3652454e-05	0.0017399595	-0.00029466793	8.2108294e-05	0.26142037	3.6954663	1.0	0.0	0.0	0.5184264	0.0039109215	88000	83.5685772895813
22	44.66292	11.125377	85.0	31.0	0.5213752	0.12390884	0.828248	0.22676082	44.66292	2120.7463	0.02305159	20.375116	9.180698	29.346878	1.8665205	0.3360595	0.014108067	0.39130414	0.27042228	2.3841857e-09	-0.0022719428	-2.9802324e-11	-0.000488546	28.48932	-3.842125	0.016094998	-0.00035213307	9.377898	0.0	0.0030145515	0.0061315103	0.00047858892	0.0038302885	-0.00021976931	5.9208476e-05	0.70117694	9.377898	1.0	0.0	0.0	0.51857483	0.0046415343	92000	86.93962478637695
23	44.255554	9.820117	77.0	27.0	0.46165317	0.1325029	0.81789875	0.20456673	44.255554	2162.3054	0.022524014	20.6059	9.546577	30.310871	1.2338392	0.35108805	0.010741277	0.38435647	0.29560554	1.07288365e-08	-0.006017914	1.1101365e-09	0.00086479523	20.160934	-2.4030876	0.015652701	-0.0016056951	1.1721041	0.0	0.0008391647	0.003637766	-0.0008664862	0.0034446295	-0.00055449735	0.00011800862	0.48029298	1.1721041	2.0	0.0	0.0	0.47466177	0.004673227	96000	90.34384202957153
24	45.409092	9.582935	87.0	30.0	0.49929723	0.11926583	0.78935915	0.23100916	45.409092	2206.2566	0.022062566	20.173395	9.912949	30.525953	0.9770143	0.31490678	0.014540166	0.35613835	0.24590968	1.001358e-08	-0.004636736	5.2154064e-10	2.4428516e-06	18.8259	-1.5812931	0.014237786	-0.00080893375	4.432499	0.0	0.002264658	0.009998051	-1.5476384e-05	0.0047462774	-0.0005523584	0.00012294383	0.4759306	4.432499	2.0	0.0	0.0	0.45916086	0.003346152	100000	93.85811281204224
