bin_start,bin_end,count
70.27671112170992,71.22639578500059,4
71.22639578500059,72.17608044829126,0
72.17608044829126,73.12576511158193,1
73.12576511158193,74.07544977487258,1
74.07544977487258,75.02513443816325,1
75.02513443816325,75.97481910145392,1
75.97481910145392,76.92450376474459,2
76.92450376474459,77.87418842803525,2
77.87418842803525,78.82387309132592,0
78.82387309132592,79.77355775461659,1
79.77355775461659,80.72324241790724,2
80.72324241790724,81.67292708119791,1
81.67292708119791,82.62261174448858,0
82.62261174448858,83.57229640777925,0
83.57229640777925,84.52198107106992,1
84.52198107106992,85.47166573436058,0
85.47166573436058,86.42135039765124,0
86.42135039765124,87.3710350609419,0
87.3710350609419,88.32071972423257,1
88.32071972423257,89.27040438752324,0
89.27040438752324,90.22008905081391,1
90.22008905081391,91.16977371410458,0
91.16977371410458,92.11945837739525,0
92.11945837739525,93.0691430406859,0
93.0691430406859,94.01882770397657,1
94.01882770397657,94.96851236726724,0
94.96851236726724,95.9181970305579,0
95.9181970305579,96.86788169384857,1
96.86788169384857,97.81756635713924,0
97.81756635713924,98.76725102042991,1
98.76725102042991,99.71693568372056,2
99.71693568372056,100.66662034701123,1
100.66662034701123,101.6163050103019,0
101.6163050103019,102.56598967359257,1
102.56598967359257,103.51567433688324,0
103.51567433688324,104.4653590001739,0
104.4653590001739,105.41504366346457,0
105.41504366346457,106.36472832675523,0
106.36472832675523,107.3144129900459,1
107.3144129900459,108.26409765333656,0
108.26409765333656,109.21378231662723,0
109.21378231662723,110.1634669799179,1
110.1634669799179,111.11315164320857,0
111.11315164320857,112.06283630649922,0
112.06283630649922,113.01252096978989,0
113.01252096978989,113.96220563308056,0
113.96220563308056,114.91189029637123,0
114.91189029637123,115.8615749596619,0
115.8615749596619,116.81125962295256,0
116.81125962295256,117.76094428624323,1
117.76094428624323,118.71062894953388,1
118.71062894953388,119.66031361282455,0
119.66031361282455,120.60999827611522,0
120.60999827611522,121.55968293940589,0
121.55968293940589,122.50936760269656,1
122.50936760269656,123.45905226598722,1
123.45905226598722,124.4087369292779,0
124.4087369292779,125.35842159256855,0
125.35842159256855,126.30810625585922,0
126.30810625585922,127.25779091914988,0
127.25779091914988,128.20747558244057,0
128.20747558244057,129.15716024573123,1
129.15716024573123,130.1068449090219,1
130.1068449090219,131.05652957231257,0
131.05652957231257,132.00621423560324,0
132.00621423560324,132.9558988988939,0
132.9558988988939,133.90558356218457,1
133.90558356218457,134.8552682254752,1
134.8552682254752,135.80495288876588,0
135.80495288876588,136.75463755205655,0
136.75463755205655,137.70432221534722,0
137.70432221534722,138.6540068786379,0
138.6540068786379,139.60369154192855,1
139.60369154192855,140.55337620521922,0
140.55337620521922,141.5030608685099,0
141.5030608685099,142.45274553180056,0
142.45274553180056,143.40243019509123,0
143.40243019509123,144.3521148583819,0
144.3521148583819,145.30179952167256,0
145.30179952167256,146.25148418496323,0
146.25148418496323,147.20116884825387,0
147.20116884825387,148.15085351154454,1
148.15085351154454,149.1005381748352,0
149.1005381748352,150.05022283812588,0
150.05022283812588,150.99990750141654,1
150.99990750141654,151.9495921647072,0
151.9495921647072,152.89927682799788,0
152.89927682799788,153.84896149128855,0
153.84896149128855,154.79864615457922,0
154.79864615457922,155.74833081786988,0
155.74833081786988,156.69801548116055,0
156.69801548116055,157.64770014445122,0
157.64770014445122,158.5973848077419,0
158.5973848077419,159.54706947103256,0
159.54706947103256,160.4967541343232,0
160.4967541343232,161.44643879761387,0
161.44643879761387,162.39612346090453,0
162.39612346090453,163.3458081241952,0
163.3458081241952,164.29549278748587,0
164.29549278748587,165.24517745077654,0
165.24517745077654,166.1948621140672,0
166.1948621140672,167.14454677735787,0
