Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	9.905707	5.183103	31.0	4.0	0.39017662	0.4244879	5.6878448	0.044744425	9.905707	157.40834	0.039352085	-5.850792e-06	0.043872558	0.20554551	-0.28013086	-0.0014127641	0.111690454	0.4373944	-0.45651272	-7.4863436e-08	-0.023098765	-5.662441e-10	0.00034658317	64.64456	-13.788921	0.414614	-0.15754408	0.0	0.0	0.050588384	-0.04061956	-0.011086878	0.050810378	-0.0007342088	0.0024282883	2.2541158	0.0	3.0	0.0	0.0	0.9189385	0.0045022927	4000	5.368953227996826
1	10.61968	5.4084783	42.0	4.0	0.44704974	1.1512127	19.083128	0.020722795	10.61968	325.6695	0.040708687	1.155616	0.08507109	1.6740988	0.5750464	0.3830847	0.1580331	1.6151048	-0.54374903	-7.96318e-08	-0.02229938	9.596348e-09	0.004192963	57.21743	-27.083426	2.4760957	-0.2524159	0.0	0.0	0.02272373	0.0017109495	-0.0049860505	0.044505995	-0.008082688	0.0029992217	2.1096444	0.0	2.0	0.0	0.0	0.90791947	0.004588311	8000	7.407044172286987
2	12.596214	7.6649714	53.0	4.0	0.6210242	1.3162274	14.571917	0.027666595	12.596214	522.75464	0.043562885	4.525908	0.66319937	7.773502	-0.0724016	0.5623138	0.8799032	5.7067266	-4.830826	1.9788741e-08	0.008244586	-9.298325e-09	-0.012198087	58.792267	-17.39037	2.5494788	-0.27842188	3.9438412	0.0	0.021905879	0.0022797226	0.009607981	0.047151428	-0.017374331	0.0119572515	3.0998404	3.9438412	1.0	0.0	0.0	0.89904314	0.0039017966	12000	11.901825189590454
3	11.585507	6.3910556	44.0	5.0	0.3923362	0.58285147	6.6479354	0.017596077	11.585507	658.1521	0.041134506	8.047368	0.807465	9.529418	3.8353875	0.7010944	0.29760996	2.6039019	-1.9547725	1.5974045e-08	-0.02213447	6.8545343e-09	0.0039113876	32.745365	-2.2534885	0.8325402	-0.27352583	0.0	0.0	0.026051804	-0.016475478	-0.009292973	0.04552155	-0.007969167	0.0032618619	2.133578	0.0	3.0	0.0	0.0	0.9015535	0.0043861168	16000	16.418399333953857
4	13.678082	7.278167	49.0	4.0	0.55241925	2.0070004	32.068977	0.024563542	13.678082	819.49084	0.040974542	7.659981	0.5277806	8.644488	4.75579	0.38762778	0.07547867	0.7851785	-0.116381995	5.722046e-09	-0.02240758	-7.212162e-09	-0.0030947614	39.386093	-2.7434845	6.7604713	-0.7314706	0.30684972	0.0	0.051755406	0.009797891	0.0038323533	0.054259755	-0.01349025	0.07266829	2.2983258	0.30684972	1.0	0.0	0.0	0.8812995	0.0046362733	20000	20.901638746261597
5	14.170213	7.5177875	54.0	4.0	1.1176546	8.140353	99.24929	0.034781937	14.170213	1134.762	0.04728175	8.681413	0.9061141	9.795058	3.9081905	0.59951943	0.7420943	4.86898	-5.171534	1.9311905e-08	-0.020992812	-9.632111e-08	-0.049202375	40.667446	-2.3519897	136.49962	-20.50283	0.13102475	0.0	0.058849595	0.008499932	0.043588236	0.06092412	-0.051259365	1.2665654	2.6312616	0.13102475	1.0	0.0	0.0	0.8584132	0.004239791	24000	25.140018939971924
6	17.391304	9.548225	50.0	5.0	0.784923	2.354396	24.211992	0.0154497465	17.391304	1315.2943	0.046974797	8.962067	1.2055322	10.597686	3.468202	2.010104	1.3842021	7.438878	-6.0894427	-6.6757204e-09	-0.009006528	-4.506111e-08	-0.01497302	59.568245	-5.495983	10.807566	-3.417357	0.897637	0.0	0.04133849	0.0073550283	0.016383074	0.06824147	-0.05224986	0.10147751	2.3707466	0.897637	1.0	0.0	0.0	0.83608866	0.004400568	28000	29.770360708236694
7	17.72889	9.632921	59.0	5.0	0.45932767	0.8085038	6.6110578	0.032339282	17.72889	1418.6522	0.04433288	10.898003	1.5603985	12.45991	3.4231997	0.97663885	0.556359	3.5566897	-2.064982	-1.3113022e-09	-0.020023936	6.7949295e-09	0.0022551622	57.901173	-2.0063477	1.321676	-0.45558965	1.3497782	0.0	0.026941454	0.009392145	-0.0022941274	0.054948907	-0.015572365	0.008658358	1.6936673	1.3497782	2.0	0.0	0.0	0.81413436	0.004630281	32000	34.401472091674805
8	21.026455	11.476423	83.0	6.0	0.4480004	0.74129474	4.878332	0.024364619	21.026455	1503.732	0.041770335	11.122492	1.8751763	13.246325	2.7093496	0.4664454	0.4151925	2.51272	-1.6851763	4.7683715e-09	-0.015287204	-1.6689301e-09	0.0020888953	84.591545	-6.932167	0.66382927	-0.10249627	0.71292996	0.0	0.027222853	0.009249201	-0.0024730559	0.039622616	-0.010050298	0.008146002	1.7155948	0.71292996	2.0	0.0	1.0	0.7866025	0.0030594715	36000	36.52084946632385
9	22.664772	11.616315	83.0	5.0	0.4433587	0.5950587	4.455134	0.0117473295	22.664772	1581.7809	0.039544523	12.713959	2.28579	15.027243	2.8252692	0.40597922	0.2981926	1.9664842	-1.1126733	-1.4305114e-08	-0.01685725	-5.90086e-09	0.0021347567	75.95396	-7.365219	0.418892	-0.06425601	0.7798929	0.0	0.029222619	0.008158358	-0.0024990903	0.045259368	-0.0073745847	0.0033912421	1.8925972	0.7798929	2.0	0.0	1.0	0.76465344	0.0030098916	40000	41.0967743396759
