total_energy,kinetic_energy,potential_energy,shaping_reward
0.007560293953983071,0.007418835113615068,0.00014145884036800336,-0.0007377442760471596
0.0004624595198177916,0.0002621464444792693,0.00020031307533852232,0.0007102459029363459
0.6459916070241615,0.6457819471625473,0.0002096598616141659,-0.0639069231434102
0.0031893625942868,0.0014329968300428307,0.0017563657642439695,0.06428341380558177
0.512732027082245,0.5124544504147197,0.0002775766675253118,-0.05044153442171358
0.1188612278530963,0.11850581609086187,0.0003554117622344308,0.03950594115076797
0.013394336948284617,0.012385182171706755,0.0010091547765778623,0.010560083427429454
0.002263779549787721,0.0012488848576389007,0.0010148946921488204,0.0011153195193994772
0.8500941078796719,0.8500844463188686,9.661560803280507e-06,-0.08393293872510875
0.021651462784723803,0.02081613338722174,0.0008353293975020633,0.08286591597227955
0.02125162311906354,0.020471669506151983,0.0007799536129115567,6.123558968508976e-05
0.03982458475467409,0.03823507731370846,0.0015895074409656307,-0.001817471578806381
0.013416351627814457,0.010788887488048383,0.0026274641397660728,0.002654239664313778
1.0468960190821959,1.046442458126619,0.00045356095557690844,-0.10230107072635596
4.303422190600127,4.296834322764665,0.006587867835462055,-0.321349194961193
4.2474854655253065,4.201291844931381,0.04619362059392504,0.00984115797300733
7.290612872949713,7.154597520709974,0.13601535223973904,-0.29702212786949095
6.473352317919768,6.181271062121034,0.29208125579873406,0.08819940782091429
6.7553735864399345,6.245023901881827,0.5103496845581076,-0.021446753265576657
8.46202459380807,7.633144720819543,0.8288798729885273,-0.16220307614300547
7.917570713760816,6.64965565462138,1.267915059139436,0.062362958718486274
6.9306105525474395,5.111136305098131,1.8194742474493086,0.10562662667388514
5.390817308960678,2.910299930271371,2.480517378689307,0.15937014166763686
10.004776738976446,6.643836328783788,3.360940410192657,-0.45139116626260045
11.18271691585542,6.645619586369985,4.537097329485434,-0.10661130077204195
12.351573356158184,6.3880647494796765,5.963508606678507,-0.10453407067411824
14.50428801110716,6.888733465972594,7.615554545134565,-0.20076717748379044
14.752472709023337,6.664911325957378,8.087561383065959,-0.010065997082594258
