Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	7.992	3.5922048	29.0	4.0	0.35199374	0.15511948	1.2733594	0.05913129	7.992	176.01668	0.04400417	-0.00010937118	0.07464875	0.1540413	-0.15432532	0.0013338549	0.06576	0.2411504	-0.26414508	-1.001358e-07	-0.020718215	-5.7518483e-09	-0.0016204271	38.75591	-10.922293	0.09843216	-0.0752299	0.0	0.0	0.0128555	-0.9226302	-0.018519301	0.042422354	0.003297406	0.00036773903	2.0596688	0.0	3.0	0.0	0.0	0.9189385	0.004340329	4000	4.996585845947266
1	8.674621	3.8556356	29.0	3.0	0.33046713	0.15487967	1.6972092	0.0584014	8.674621	328.36642	0.041045804	1.1948291	0.15099896	1.707994	0.5577369	0.2729165	0.017518973	0.37807688	0.13984457	6.937981e-08	-0.018970951	-2.115965e-09	-0.0005692293	32.59705	-17.481739	0.02518522	-0.0011972617	0.0	0.0	0.027944908	-1.4794048	-0.019543547	0.0325027	0.001081121	0.00025644488	1.8028506	0.0	3.0	0.0	0.0	0.89230615	0.004561357	8000	9.505135297775269
2	9.569378	4.4717317	42.0	4.0	0.33703414	0.24695444	2.910843	0.026693946	9.569378	469.24667	0.039103888	4.2987046	0.2103834	5.684917	3.0770025	0.2456995	0.034560475	0.60984564	-0.032946303	9.059906e-09	-0.022990571	-1.192093e-10	0.0005820116	21.385174	-4.5783806	0.086993806	-0.002602756	0.0	0.0	0.041109335	-0.99463046	-0.017029934	0.045934528	-0.0011802312	0.0002886819	2.1432343	0.0	3.0	0.0	0.0	0.8715255	0.0048084175	12000	14.10258412361145
3	10.147583	5.2493644	41.0	4.0	0.46416616	1.4296052	20.65719	0.040918052	10.147583	651.9558	0.040747236	6.036196	0.62579906	9.342434	1.476239	0.28673646	0.115637824	1.2735206	-0.61182094	-2.2888184e-08	-0.02194421	3.1292438e-09	0.0029714068	22.908146	-3.2339916	4.2936563	-0.12307215	0.3929707	0.0	0.05562975	0.00908848	-0.003531268	0.070188075	-0.014112477	0.013680282	2.474047	0.3929707	2.0	0.0	1.0	0.8521889	0.0031117047	16000	18.318442583084106
4	11.411428	6.159952	44.0	4.0	0.40699115	0.91340286	13.881379	0.009447645	11.411428	794.44696	0.03972235	6.6371326	1.1930585	8.872237	2.0200896	0.6054338	0.13516618	1.2334877	0.015400942	-1.0728836e-09	-0.02869515	-1.29342075e-08	0.0054941094	26.987097	-3.0056953	1.4198059	-0.12131882	0.0	0.0	0.03283256	-0.004024443	-0.0081505	0.07366913	-0.013908045	0.004736777	2.7142057	0.0	3.0	0.0	0.0	0.840773	0.0047767963	20000	22.84685707092285
5	13.184818	7.1137967	38.0	5.0	0.608338	1.6696553	21.426886	0.023748692	13.184818	978.7958	0.040783156	7.497574	2.001074	10.282028	0.96075183	0.45346925	0.5069226	3.6816723	-2.3936005	-6.2584875e-09	-0.007936972	8.8214875e-09	-0.007907848	30.479404	-1.9332123	3.9408238	-0.13702583	2.728194	0.0	0.052968755	0.005647083	0.008216875	0.07193332	-0.01715094	0.015510756	3.062653	2.728194	1.0	0.0	0.0	0.81795657	0.0044255364	24000	27.50203561782837
6	14.433213	8.224735	56.0	4.0	0.55772185	2.4094481	37.764275	0.020160848	14.433213	1133.3113	0.040475402	8.642549	2.4043298	12.460769	0.67668486	0.7243603	0.42642677	3.3564901	-2.1874697	-7.152557e-09	-0.018735558	6.556511e-10	-0.0038410309	43.857555	-2.092186	9.748253	-1.5149307	1.1048943	0.0	0.047542777	0.009396741	0.003999238	0.06308282	-0.020297922	0.026512515	2.2493324	1.1048943	1.0	0.0	0.0	0.8000402	0.004059799	28000	28.13765811920166
7	14.260715	7.2943144	68.0	4.0	0.38584524	0.70053995	9.019399	0.007982151	14.260715	1241.4507	0.038795333	9.322303	2.7208238	13.0382185	0.31474948	0.6774149	0.5458723	3.6840003	-2.7628007	9.894371e-09	-0.028488224	-1.07288365e-08	0.0070475624	35.19406	-1.4690857	1.2548789	-0.62248987	0.0	0.0	0.05018215	0.00534957	-0.008004841	0.07517568	-0.018557522	0.013778832	2.7418184	0.0	2.0	0.0	0.0	0.7638277	0.004768628	32000	32.37242650985718
8	16.781513	9.360349	65.0	5.0	0.4204844	0.72497785	8.686845	0.01480718	16.781513	1341.5369	0.037264913	9.17303	2.598524	11.791908	0.5137198	0.36655506	0.20558757	1.1465172	-0.3844283	-2.3841857e-09	-0.028046086	-2.9802322e-10	0.0036559203	51.648205	-4.693928	0.77016115	-0.053251743	0.0	0.0	0.057670385	0.005924878	-0.0047382857	0.07403966	-0.009496547	0.00550937	2.721023	0.0	2.0	0.0	0.0	0.7431076	0.0048177997	36000	36.82860708236694
9	22.70857	12.598897	80.0	5.0	0.71846616	1.3754243	9.509548	0.031788968	22.70857	1467.3616	0.03668404	11.011415	2.8489382	14.764985	0.5259079	0.41276166	0.23439251	1.3387651	-0.52163005	3.33786e-08	-0.006825313	5.841255e-09	-0.010494541	86.8765	-15.963432	1.9871743	-0.3275441	2.2303843	0.0	0.04491539	0.005509016	0.009620428	0.061514005	-0.018495224	0.020608544	2.8553581	2.2303843	1.0	0.0	0.0	0.7184833	0.0048239767	40000	41.14790105819702
