Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	8.1364565	3.666843	26.0	4.0	0.3394019	0.14578839	1.5857325	0.043167744	8.1364565	166.70197	0.041675493	-0.00037420608	0.07413463	0.15726262	-0.15736738	0.0014797078	0.06568487	0.24329033	-0.22475548	1.6379356e-07	-0.022902792	1.48117545e-08	-0.0014677279	40.149555	-11.071014	0.09462131	-0.07187988	0.0	0.0	0.017343208	-1.1580961	-0.01973809	0.051099356	0.0033553843	0.0003335275	2.2605166	0.0	3.0	0.0	0.0	0.9189385	0.0044621844	4000	2.548762798309326
1	8.712419	3.832563	34.0	4.0	0.3315629	0.15110423	1.1840459	0.023874562	8.712419	318.8987	0.03986234	1.1848769	0.14536814	1.7720387	0.6951822	0.2646281	0.023232225	0.3657328	0.10357685	3.051758e-08	-0.018480174	-2.6822091e-09	-0.0004711142	32.848434	-17.490913	0.024019562	-0.0012586433	0.0	0.0	0.025515912	-3.3888001	-0.01933299	0.03101249	0.00077746785	0.00010996955	1.7610364	0.0	3.0	0.0	0.0	0.89933604	0.0042058136	8000	4.728670597076416
2	9.950249	4.528243	31.0	4.0	0.37464085	0.93755955	18.505842	0.041854996	9.950249	469.50433	0.03912536	4.26662	0.3347965	5.6309395	0.2984217	0.24421501	0.016599355	0.34498927	0.13818759	9.536743e-09	-0.024392493	-7.867813e-09	0.0026669372	21.78177	-5.3425083	1.6323664	-0.33864152	0.0	0.0	0.049531747	-0.0025382377	-0.012598595	0.052446824	-0.006074757	0.012659243	2.290127	0.0	3.0	0.0	0.0	0.8748051	0.004691751	12000	6.968410491943359
3	10.4073105	5.1246753	33.0	4.0	0.36402848	0.3903314	4.871566	0.041613434	10.4073105	609.0614	0.03806634	6.152387	0.5903678	7.628885	3.5573442	0.25475404	0.48933864	2.7671535	-4.756691	2.3841857e-09	-0.026596865	-1.3113022e-09	0.0003668989	20.544258	-3.1022224	0.64416033	-0.4051645	0.0	0.0	0.062044445	-0.20565863	-0.013065	0.0634784	-0.0010653547	0.00079150195	2.5194921	0.0	3.0	0.0	0.0	0.8504582	0.0048301513	16000	9.215973615646362
4	11.675439	5.8975105	43.0	4.0	0.39577496	0.5568012	5.9863424	0.033879753	11.675439	744.498	0.0372249	6.7006445	1.1829538	8.48473	1.5981452	0.32255676	0.079260014	0.89162135	-0.4003335	1.0967255e-08	-0.029005544	2.8014182e-09	0.002685493	24.293274	-2.7317238	0.45902637	-0.013848931	0.0	0.0	0.029091839	-0.06436247	-0.008926863	0.0770996	-0.007172618	0.0010716277	2.7766814	0.0	3.0	0.0	0.0	0.8331585	0.004792838	20000	11.451958179473877
5	13.731958	8.171507	73.0	4.0	1.5308175	8.596336	97.9631	0.023798335	13.731958	1190.0065	0.049583603	7.416164	1.9619203	10.920715	0.8556322	0.38598973	0.05798524	0.75629795	0.10740806	-7.152557e-09	-0.01047637	1.3637543e-07	-0.067364454	48.069057	-5.0487823	141.22943	-7.086334	0.40909946	0.0	0.06845049	0.004100182	0.07506704	0.07584245	-0.08402524	0.95512456	4.0858903	0.40909946	1.0	0.0	0.0	0.81008875	0.0039941743	24000	13.68869137763977
6	15.988	8.574605	49.0	4.0	2.008414	10.747204	99.48646	0.049905367	15.988	1692.1129	0.060432605	9.065598	2.6306796	12.445361	0.5211471	2.9093776	0.4189015	4.136045	1.22197	-8.106232e-09	-0.01897697	-2.7656554e-08	-0.086250424	41.573757	-1.781826	176.61485	-19.054794	0.1469647	0.0	0.07187568	0.006939157	0.094346635	0.07714139	-0.123746924	2.9081166	3.2183821	0.1469647	1.0	0.0	0.0	0.7948846	0.004309082	28000	15.927436590194702
7	15.32567	8.255805	51.0	5.0	0.95812744	6.5209737	104.78949	0.015712515	15.32567	1942.1842	0.060693257	10.085019	3.0016131	13.388125	0.2904186	2.7873728	2.4389575	13.733991	-8.1322975	1.4305114e-08	-0.025259191	-5.0544738e-08	-0.026668377	38.328236	-0.89826584	65.512794	-3.741413	0.24745254	0.0	0.09100069	0.0087137	0.029892815	0.099162854	-0.07530059	0.6946907	3.2316256	0.24745254	1.0	0.0	0.0	0.77667016	0.004466975	32000	18.19179129600525
8	17.120173	9.1381	67.0	5.0	0.99467814	1.6352891	10.870106	0.039037272	17.120173	2173.9639	0.060387887	9.614016	3.3314886	12.908875	0.16529547	1.4416373	2.7588968	12.761319	-10.568061	7.629395e-09	0.02456483	4.7683715e-09	-0.019789567	42.421623	-1.864685	9.395089	-5.9887156	0.49880534	0.0	0.038997922	-0.010772631	0.02889446	0.10001339	-0.049520932	0.04019182	0.0	0.49880534	0.0	0.0	0.0	0.75358397	0.0043016267	36000	20.4260311126709
9	16.644352	8.996226	64.0	4.0	0.81448215	1.3387915	8.91002	0.038341876	16.644352	2369.4604	0.05923651	10.547411	3.7546306	14.58339	0.19434316	1.0675642	0.99674344	6.7026906	-4.2160726	1.6212464e-08	0.021701058	3.8146974e-09	-0.014298363	41.416428	-0.55265427	2.442107	-0.41398644	0.67611814	0.0	0.033412863	-0.0063193794	0.018894227	0.08926999	-0.034955587	0.021875331	0.0	0.67611814	0.0	0.0	0.0	0.76275724	0.003773253	40000	22.653302907943726
10	14.308244	7.050634	38.0	5.0	0.65700245	1.1279795	12.959872	0.030172935	14.308244	2552.9785	0.05802224	10.203636	3.8733263	15.18755	0.102728724	0.7775797	0.5990941	4.4402194	-3.3988342	-1.2874604e-08	-0.00066668296	-2.7418137e-09	-0.012183516	27.70325	-2.7496758	2.1285107	-0.34069598	3.3908877	0.0	0.05715431	0.004107291	0.010972867	0.0964966	-0.02835257	0.020432675	3.7303257	3.3908877	1.0	0.0	0.0	0.7755275	0.003708329	44000	25.025266647338867
11	15.140152	7.397741	41.0	4.0	0.65461296	0.91213804	7.5750484	0.02737664	15.140152	2725.811	0.05678773	8.980682	3.3360713	12.386969	0.13824847	0.72729504	0.3786444	2.8309007	-1.7895021	6.437302e-09	-0.0010837142	1.3709068e-09	-0.008937557	27.26259	-0.236063	1.1474539	-0.11783099	3.921837	0.0	0.062433895	0.0038831346	0.010212114	0.10182758	-0.025915792	0.017049138	4.0097656	3.921837	1.0	0.0	0.0	0.7789681	0.0037769848	48000	26.651576280593872
12	15.42471	7.2482944	38.0	4.0	0.63095886	0.7280542	4.84329	0.01633168	15.42471	2889.2388	0.055562284	9.236326	3.4047658	13.152745	0.17722568	0.6873651	0.2527406	1.7232845	-0.2501329	1.4781952e-08	0.022554921	-4.172325e-09	-0.0073200087	25.145035	-0.20350075	0.61272806	-0.04153037	1.2945329	0.0	0.021704972	-0.002079878	0.008490198	0.08373462	-0.019239165	0.0059672347	0.0	1.2945329	0.0	0.0	0.0	0.7709736	0.0037371088	52000	28.880488872528076
13	14.130742	6.8223705	36.0	4.0	0.53485614	0.57041657	3.4395561	0.01671084	14.130742	3040.603	0.054296482	9.13191	3.6643915	12.863973	0.23269811	0.61038697	0.21551822	1.2943765	-0.028645366	6.437302e-09	0.0059965565	-3.3378602e-09	-0.0025922977	22.43477	-0.4567585	0.40145448	-0.01429987	5.3139033	0.0	0.0047724545	0.008398504	0.0024666886	0.093203984	-0.018329686	0.003799294	0.75382394	5.3139033	1.0	0.0	0.0	0.79008305	0.0033598621	56000	31.116925954818726
14	12.608832	6.0901465	34.0	4.0	0.47477102	0.51711076	4.32808	0.031818137	12.608832	3191.1418	0.053185698	8.571169	3.400661	12.630583	0.119037405	0.5263437	0.18068391	1.1350211	-0.018753752	1.26361845e-08	-0.028240792	-1.5795231e-09	0.0019807245	19.318394	-0.7382927	0.34088513	-0.012385011	3.477235	0.0	0.031742148	0.008438157	-0.0020008972	0.09560072	-0.012794277	0.002563376	1.9395205	3.477235	2.0	0.0	0.0	0.7748223	0.004721464	60000	33.348456382751465
