Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
10,81.12245,29.707851,180.0,31.0,0.0081049455,0.017553164,0.1019402,5.4200969999999996e-05,81.12245,472.74585,0.010744223854758523,31.954403000000003,3.1816247000000004,33.258663,-4.8689849999999995,0.9199693999999999,0.37965018,1.9310608,-0.42636599999999997,-2.0307368000000003e-08,-0.0039825495,4.5597552e-09,0.0022123149,321.78052,-33.932556,0.9792487,-0.95585835,0.6550773,-0.00838685,79.0,0.5830029,0.0036346271999999997,44000,38.823529243469245,0,0.028611304954640614
11,99.4359,37.458897,194.0,48.0,0.0512653,0.17936035,1.1310288999999998,7.744099e-05,99.4359,474.7459,0.0098905398050944,30.991201,8.482569,33.86656,-30.623228000000005,0.14176892,0.055962372999999996,0.35281867,-0.018309712,5.1622697e-09,-0.0042357165,-2.3394824e-09,0.0005366979,460.8023,-24.901733,0.029477097,-0.013543265,0.6466904,-0.011171579,79.0,0.5906661,0.003703273,48000,42.53173851966858,0,0.028611304954640614
12,117.41176599999999,41.53037,274.0,52.0,0.38716483,0.7586265999999999,2.6904695,0.00019161683999999998,117.41176599999999,487.90952000000004,0.009382875295785758,31.604848999999998,9.74113,35.153027,-29.55545,0.044056684000000006,0.052657775999999996,0.2542402,-0.11615258,-1.7897e-08,-0.003449575,2.7120113e-09,0.0015564925,534.04553,-43.920654,0.24413294,-0.048203617000000004,0.63551885,-0.012318552,79.0,0.5873086,0.0041612596,52000,46.24926924705506,0,0.028611304954640614
13,135.06897,50.855391999999995,282.0,63.0,2.3631613,5.475192,20.915617,0.00045361355000000003,135.06897,556.44147,0.009936454772949221,34.753124,6.439978,36.821968,-23.124360999999997,0.19035645,0.13961084,0.64156896,-0.27893263,-2.7751543e-09,-0.0030574775,4.078447799999999e-08,-0.006538679,645.2701400000001,-50.304688,11.375523,-1.5752667999999999,0.6232003,-0.00024074316000000003,79.0,0.5925059,0.0047654690000000005,56000,50.08537149429321,3,0.028611304954640614
14,119.6129,27.361002000000003,188.0,67.0,0.8126137,1.3763756999999999,5.442195,0.0012308962,119.6129,581.6337,0.009693895467122396,38.102709999999995,4.0340185,38.804497,-16.710279999999997,1.2287391,0.3446913,2.0876713,0.15095916,-6.271097e-09,-0.0018497914,1.192093e-10,0.00154625,562.91437,-18.450989,1.3894993,-0.7176081,0.62295955,-0.00937897,79.0,0.5923516,0.0064189765000000005,60000,50.7797703742981,0,0.028611304954640614
15,129.58621000000002,31.013367,215.0,91.0,1.285339,1.939197,8.129845,0.0019384107,129.58621000000002,618.9549599999999,0.009671171188354493,38.226494,6.600677,40.04688,-20.243105,0.6156291,0.18593203,1.2829905000000001,-0.025509842,-1.2959024e-08,-0.0015624323000000002,6.7204238e-09,0.003505494,533.2406,-25.932861,1.2772323,-0.03931403,0.6135805999999999,-0.011946499,79.0,0.587642,0.0036830616,64000,54.59391498565674,0,0.028611304954640614
16,145.1923,50.001553,272.0,57.0,3.4319889999999997,4.8211308,13.625096,0.00020815645,145.1923,708.1882,0.010414531932157628,40.511303000000005,4.937635,41.447693,-16.745857,0.6617299,0.05957769999999999,0.8396594999999999,0.41928405,-3.873519e-11,-0.003417467,-1.4901161e-09,-1.8519999e-05,667.3253,-32.737427000000004,8.387145,-1.6188707,0.6016341,-0.00926286,79.0,0.59409755,0.0052332785,68000,58.754483222961426,6,0.028611304954640614
17,153.57692,37.482479999999995,234.0,99.0,2.6832926,4.1642737,17.880654999999997,0.001638845,153.57692,777.9538,0.010804913838704426,39.901709999999994,8.192457000000001,43.072685,-14.862838,1.1519692,0.71428794,3.4395453999999996,-0.8132081999999999,-1.5585815000000002e-08,-0.0038804158,-6.377696999999999e-09,0.005266879699999999,503.73325,-46.252747,5.837593599999999,-0.4503398,0.5923712,-0.01462239,79.0,0.59553087,0.0060062184999999995,72000,62.68973684310913,1,0.028611304954640614
18,197.6,80.25236,500.0,114.0,12.126754,13.812232999999999,44.319645,0.0019608054,197.6,1020.4889999999999,0.013427487021998356,40.445423,10.9366,44.794579999999996,-23.270773000000002,1.3606278,0.14699997,1.8028338,0.94076955,-4.660292e-08,-0.009272984,-2.0384789e-08,-0.038615413,768.6185,-87.302246,63.97994,-13.649891,0.57774884,0.02826637,79.0,0.5937103,0.0073182853,76000,66.55711913108826,8,0.028611304954640614
19,177.68182,49.78626,280.0,68.0,1.5820132,1.8995686999999999,6.115082,0.004458014000000001,177.68182,1055.2976,0.013191220092773438,45.98,5.100594,47.21125,0.25035389999999996,5.000275599999999,0.24619034,5.7270010000000005,4.014631,-1.4318398e-08,-0.0028490297999999997,-2.18153e-08,0.0054871878,620.0235,-28.988403,19.2164,-17.659702,0.6060151999999999,0.00030624866000000003,79.0,0.59359235,0.0047958847,80000,70.74197840690613,0,0.028611304954640614
20,239.8125,101.04220600000001,500.0,79.0,8.858713,12.698837,39.756325,0.00027963906,239.8125,1218.1564,0.014501861572265625,47.906193,4.5631379999999995,48.675663,-5.179782,1.2232358,0.2437946,2.3370976000000003,0.2920962,4.130208000000001e-08,-0.00579271,1.013279e-08,-0.014722336,931.4730000000001,-71.17413,41.191140000000004,-15.290860999999998,0.60632145,0.015024066,79.0,0.6014658,0.0077417647,84000,75.23271465301514,3,0.028611304954640614
21,169.34781999999998,35.187214000000004,273.0,107.0,5.615021,7.026762,25.925055,0.0013515172,169.34781999999998,1347.3044,0.015310277765447444,50.88621,0.021304699,50.905570000000004,50.677665999999995,4.419016,2.0918384,9.6521635,0.8259423,-8.156967e-09,-0.0050081996999999994,-1.9073487e-09,-0.022683462,564.73065,-2.289734,15.073975,-3.4231758,0.6213455,0.025279998999999997,79.0,0.59403235,0.0058701676,88000,79.74241518974306,2,0.028611304954640614
22,291.6154,103.48507,429.0,89.0,4.6537733,6.8466949999999995,25.629265,0.12696595,291.6154,1407.8058,0.01530223680579144,51.39506,0.031110236,51.424633,51.056872999999996,2.2498843999999996,1.231999,6.172072,-0.26102853,-4.4538244e-09,-0.0029627823,-1.8715859000000002e-08,-0.0108595,1022.5232,-79.44104,7.3953857,-0.74467087,0.6466255,0.018583357,79.0,0.5980353,0.0031545344,92000,80.78063178062439,0,0.028611304954640614
23,214.22222999999997,71.010605,442.0,121.0,0.9668343,0.976914,3.5339129999999996,0.04406104,214.22222999999997,1425.2096,0.014845933278401691,53.6975,0.022838272000000003,53.717926,53.413869999999996,1.5396261999999998,1.0381604,4.6872926,-0.7440219,-9.8760395e-09,-0.0010016251,-3.5762786e-09,0.005118071599999999,700.133,-14.436767999999999,2.1280699,-1.8446918,0.6652089,0.0037683249,79.0,0.58438516,0.0050106305,96000,85.02950501441957,0,0.028611304954640614
24,287.3846,122.84045400000001,500.0,113.0,0.6633126,0.8855457,3.4720771,0.0051083984,287.3846,1433.8339,0.014338338623046875,54.783337,0.033921447,54.812569999999994,54.446716,0.38726097,0.64154387,2.0575883000000004,-1.0053165000000002,-5.043185e-09,-0.003218227,3.0994416e-09,0.0022098606,932.7054400000001,-55.62384,0.3832124,-0.1745315,0.6689771999999999,0.00047421455,79.0,0.57903767,0.0035262976,100000,89.0665135383606,0,0.028611304954640614
