Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	17.308695	6.6486616	53.0	8.0	0.36082715	0.24239674	1.2348002	0.023890985	17.308695	83.07547	0.020768867492675782	0.005899957	0.22878407	0.51190835	-0.5122277	-0.008250418	0.57801163	1.4511236	-1.3979014	-4.720688e-08	-0.012346855	1.0490417e-08	-0.0009668633	135.15697	-22.19159	0.40799645	-0.37228772	0.0	0.0	0.014815033	-2.6187668	-0.09470228	0.015197423	0.0011421887	0.0034116842	1.2327783	0.0	3.0	0.0	0.0	0.67491245	0.004357664	4000	3.9105935096740723
1	18.649532	7.7876954	60.0	8.0	0.36344218	0.2565271	1.5329905	0.062431056	18.649532	160.86113	0.020107641220092773	1.1678296	0.25087175	2.3000474	-0.42436966	0.21971396	0.017122297	0.26279914	0.14045584	-1.3256073e-07	-0.015130415	9.536744e-10	0.0007116214	138.38496	-58.366066	0.040354896	-0.0015719049	0.0	0.0	0.009782965	-87.77739	-0.08775329	0.022729501	-0.0010656734	8.771921e-05	1.5076306	0.0	3.0	0.0	0.0	0.688252	0.0045806607	8000	7.5443949699401855
2	23.180233	12.069425	73.0	8.0	0.5324941	1.1630173	14.685815	0.03968404	23.180233	252.47646	0.02103970464070638	5.1093597	0.43547246	8.443317	2.9936755	0.20932613	0.05143095	0.40843236	-0.153801	-7.009506e-08	-0.017045252	7.450581e-09	0.002595287	165.00221	-64.197914	1.7803817	-0.5285611	0.0	0.0	0.026484344	-0.60470253	-0.06330851	0.029540872	-0.0044642007	0.0065201726	1.7187458	0.0	3.0	0.0	0.0	0.69203603	0.0044039283	12000	11.161196947097778
3	26.791946	13.258542	70.0	9.0	0.4647291	0.4137281	3.0778854	0.05039806	26.791946	321.95566	0.020122228622436525	10.256263	1.1044661	13.34683	3.745813	0.29587674	0.51425385	2.307363	-2.5227308	-2.2530555e-08	-0.014983267	5.2154063e-09	0.0011636994	130.3133	-24.44667	0.5016985	-0.35377043	0.0	0.0	0.020685943	-2.5137825	-0.057303447	0.0231796	-0.0018012469	0.0013010968	1.5224848	0.0	3.0	0.0	0.0	0.6884945	0.004315755	16000	14.850042343139648
4	31.48819	17.631783	97.0	10.0	0.54016435	1.1676288	12.343088	0.045112476	31.48819	390.57666	0.0195288330078125	13.687588	0.9878777	15.731345	7.3803267	0.299115	0.09013426	0.65352327	-0.5344915	8.5830685e-09	-0.015600095	2.7418137e-09	0.002470373	175.91998	-20.037537	1.4457206	-0.27445543	0.0	0.0	0.017358461	-1.0607669	-0.046361372	0.02523093	-0.003975248	0.0020073245	1.5884247	0.0	3.0	0.0	0.0	0.6797221	0.004288644	20000	15.516322612762451
5	40.151516	28.080462	187.0	12.0	4.84423	38.968563	390.0001	0.030685324	40.151516	870.4751	0.03626979573567708	16.60265	1.7262039	18.986479	6.4368525	0.298271	0.5072822	2.0295546	-2.2710307	-1.2397766e-08	0.011651295	-6.717443e-08	-0.038630046	343.1637	-46.305695	1686.1692	-153.13208	0.27463818	0.0	0.019173129	-0.027848393	0.07083743	0.03237349	-0.041834254	0.13258004	0.0	0.27463818	0.0	0.0	0.0	0.66472584	0.0032329832	24000	19.14510679244995
6	32.81818	19.745907	126.0	11.0	0.71026313	1.33255	11.347385	0.040286705	32.81818	956.509	0.034161034720284596	20.144054	2.6972077	22.793074	2.918848	4.810164	2.2428682	11.535168	-8.398382	9.536743e-09	-0.016101308	-3.2901763e-08	0.019404324	180.48863	-5.549713	25.267017	-18.352346	0.0	0.0	0.0076212483	-0.018306764	-0.039299462	0.026722321	-0.03228274	0.054561086	1.6346964	0.0	3.0	0.0	0.0	0.6726171	0.0039266297	28000	22.83357524871826
7	35.50893	19.248375	91.0	9.0	0.56177855	0.8562357	5.8280516	0.01865665	35.50893	1019.649	0.031864030838012695	19.421003	4.1123137	22.839775	-4.8521075	1.8204625	1.7877836	9.48217	-7.9480085	1.7642975e-08	-0.019167585	-2.4139881e-08	0.009413877	158.50606	-2.9292297	5.8306026	-3.2077463	0.0	0.0	0.019931111	-0.07504585	-0.040503092	0.038029876	-0.018684698	0.019289602	1.950125	0.0	3.0	0.0	0.0	0.65876454	0.004025251	32000	26.527420043945312
8	51.727272	37.890354	256.0	12.0	1.8768514	4.448293	28.703985	0.011251347	51.727272	1164.5339	0.032348164876302085	19.600313	4.2916083	23.136847	-7.779026	0.12187805	2.304923	6.229654	-9.224214	-5.1617622e-08	-0.013200735	-2.861023e-09	0.002006839	515.4039	-87.60788	23.039732	-8.551836	0.2279506	0.0	0.023672167	0.009227503	-0.002380728	0.027773606	-0.0054856665	0.0073370705	1.6016843	0.2279506	2.0	0.0	1.0	0.64645046	0.0024931591	36000	30.076622009277344
9	61.953125	31.34407	126.0	16.0	16.617226	73.700005	578.0071	0.06722296	61.953125	2228.1619	0.05570404663085937	24.797941	1.9019623	26.024591	4.152956	1.58141	2.0156233	9.500451	-5.7196164	-8.5830685e-09	0.011726382	1.3685226e-07	-0.20328306	340.744	-26.079468	3553.471	-172.99341	0.046841305	0.0	0.023420608	-0.0022140993	0.23594008	0.03685592	-0.24745426	4.557661	0.0	0.046841305	0.0	0.0	0.0	0.63846594	0.0042635147	40000	33.793710231781006
