Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	114.52941	34.947216	188.0	56.0	0.31235018	1.164865	6.1801558	0.0	114.52941	2258.1643	0.047045089721679687	35.67718	2.108655	35.978073	-7.59764	3.8300264	0.74645025	6.210255	0.676943	-3.9339065e-09	-0.011236813	8.440018e-08	0.01369901	512.2375	-17.344177	14.238519	-9.184519	0.0	0.0	0.0018039775	0.0037220637	-0.014735514	0.0068904194	-0.008237069	0.013339246	0.58695906	0.0	2.0	0.0	0.0	0.5844888	0.00910023	48000	40.157970666885376
12	147.66667	50.260803	302.0	87.0	15.189811	36.0445	139.30052	0.0	147.66667	2668.2893	0.0513132558969351	35.85905	5.9620504	37.213654	-27.485716	2.2752345	0.7803978	4.759212	-0.56628007	-3.683567e-08	0.01223951	7.545948e-08	-0.062392645	722.2468	-55.17633	434.23468	-41.933075	0.3270812	0.0	0.0024186103	-0.02267695	0.08932152	0.009926031	-0.037463192	0.18694712	0.0	0.3270812	0.0	0.0	0.0	0.58231604	0.009559418	52000	43.92363357543945
13	113.314285	47.52369	291.0	17.0	3.6960275	19.52478	117.3768	0.0	113.314285	2797.6504	0.04995804268973214	38.913437	3.3059187	39.262432	-25.846582	2.8690376	1.8250531	9.179772	-3.147666	3.8146974e-09	-0.006094513	2.002716e-08	-0.013447477	527.48724	-7.7234497	141.32881	-6.2048798	0.07833854	0.0	0.002836586	0.01899464	0.014967464	0.003447993	-0.011672199	0.22283068	0.38644034	0.07833854	1.0	0.0	0.0	0.58485013	0.0063531213	56000	47.510337829589844
14	125.32258	39.1312	235.0	71.0	2.9303517	8.423734	47.069393	0.0	125.32258	2888.4912	0.04814152018229167	39.500713	2.9082932	40.070312	-3.5395784	3.2839887	3.394238	12.361877	-6.270161	1.5735626e-08	-0.004466402	2.2292138e-08	-0.008878357	513.74915	-19.399658	27.38906	-3.3126335	0.56278294	0.0	0.0037233904	0.016471492	0.007423656	0.0054950854	-0.0052603753	0.0156186875	0.47544777	0.56278294	1.0	0.0	0.0	0.57532924	0.0032675809	60000	51.32769823074341
15	128.45161	34.1617	268.0	80.0	5.712462	7.642501	25.746868	0.0	128.45161	3065.5776	0.04789965057373047	40.713562	2.0656772	41.096794	4.5524178	2.088934	2.867385	9.372333	-5.904071	2.503395e-08	0.0021068582	-4.196167e-08	-0.029171843	486.76846	-15.994507	42.329952	-18.315647	0.3896627	0.0	0.0017153452	0.009011431	0.028901637	0.0055220723	-0.017010918	0.07601578	0.43629363	0.3896627	1.0	0.0	0.0	0.56801873	0.008163021	64000	55.20008945465088
16	111.0	23.721767	157.0	68.0	4.8188043	12.52416	63.624134	0.0	111.0	3239.0544	0.04763315357881434	41.514393	4.041795	41.937393	-33.795673	3.069109	0.7567535	5.208001	0.96862495	2.2947788e-08	0.0058400347	-1.4036893e-08	-0.0366441	407.95612	-2.5974426	66.26281	-2.69796	0.2738744	0.0	0.00047688524	0.015030843	0.025394633	0.007891187	-0.031019568	0.12977804	0.17812106	0.2738744	1.0	0.0	0.0	0.5791495	0.004489686	68000	59.22873115539551
17	103.789474	27.419891	184.0	31.0	0.40170458	1.1353109	6.0233088	0.0	103.789474	3254.3193	0.04519887966579861	41.61756	2.7600453	41.878914	-19.728018	3.5463355	0.40784794	4.7636533	2.0249178	-6.4671037e-09	-0.015212428	-3.0994416e-09	0.013010535	400.79178	-1.4440918	11.312899	-7.380307	0.4336632	0.0	0.001997895	0.0068270336	-0.015399398	0.016463762	-0.016137423	0.01800213	0.54096645	0.4336632	2.0	0.0	0.0	0.5731583	0.007066765	72000	63.200451135635376
18	115.5	35.387978	298.0	74.0	8.455298	11.592539	56.856377	0.0	115.5	3541.7993	0.04660262258429276	41.505695	0.034101475	41.53065	41.27486	1.9520471	0.55033773	3.5693376	0.2199099	-1.001358e-08	0.005938176	-5.6147574e-08	-0.05551867	458.64975	-0.5020447	62.28028	-12.249088	0.36174244	0.0	0.0021239824	-0.00043796512	0.05589003	0.0045809783	-0.019378392	0.15283789	0.0	0.36174244	0.0	0.0	0.0	0.57400954	0.009945376	76000	64.01976752281189
19	102.0	21.954498	168.0	71.0	0.9889479	2.20597	10.739758	0.0	102.0	3580.3684	0.04475460510253906	41.672195	0.02319987	41.692574	41.551678	3.8242886	0.8144555	6.1915183	1.5553155	-1.3262033e-08	-0.006252363	-5.2273272e-08	0.007886413	385.73267	-3.1272278	12.309789	-7.7775073	0.3247389	0.0	0.0006020973	0.015349249	-0.009912275	0.004287466	-0.008823732	0.021126311	0.1980568	0.3247389	2.0	0.0	0.0	0.5734748	0.004453447	80000	67.74873280525208
20	107.916664	19.007856	180.0	73.0	0.92724395	2.5932195	13.886567	0.0	107.916664	3613.749	0.04302082170758929	41.124428	0.023082789	41.142662	40.999283	2.2824054	0.445033	4.132663	0.7051837	1.7404556e-08	-0.006258887	-4.1007997e-08	0.009240411	396.369	-0.25653076	5.6304793	-1.9639363	0.29177976	0.0	0.0006127378	0.014353623	-0.009940597	0.0035422498	-0.0071602003	0.017500686	0.20661248	0.29177976	2.0	0.0	1.0	0.5694969	0.0029850039	84000	71.42359447479248
21	106.945946	14.252446	141.0	81.0	4.6810403	7.2329407	30.378365	0.0	106.945946	3786.9475	0.04303349442915483	40.95367	0.017424198	40.967518	40.86976	1.4502217	0.4112696	3.0276985	0.103597514	-8.8214875e-09	0.00078730634	9.596348e-09	-0.02083155	369.3147	-0.85476685	23.378452	-2.9099503	0.29348698	0.0	0.0010556984	0.012729479	0.025069116	0.0048664804	-0.018149443	0.08643955	0.2879815	0.29348698	1.0	0.0	0.0	0.57630944	0.004452468	88000	75.08696579933167
22	104.447365	19.274605	138.0	28.0	8.305392	11.529576	52.093857	0.0	104.447365	4102.5522	0.044592959196671195	40.64645	0.015293048	40.658794	40.57492	2.3536572	0.7008713	4.610987	0.644698	-9.298325e-09	0.00070469285	-9.3579295e-09	-0.05498093	371.61063	-0.9321594	60.16196	-9.204853	0.3402464	0.0	0.0011513095	0.001208273	0.06036909	0.0014081565	-0.0070577865	0.19393784	0.9761431	0.3402464	1.0	0.0	0.0	0.5791025	0.00822195	92000	78.7983467578888
23	98.6	13.807244	148.0	70.0	0.34200373	1.0318719	5.176009	0.0	98.6	4116.2324	0.042877421061197914	40.30401	0.014952313	40.31636	40.214943	4.16644	1.4343566	7.851919	0.87510556	8.106232e-09	-0.0056902366	2.384186e-10	0.013482526	348.2986	-3.3403015	17.616953	-14.464851	0.0	0.0	6.089194e-05	-0.008140773	-0.016815377	0.001790913	-0.0041693114	0.010047945	0.2992418	0.0	3.0	0.0	0.0	0.56914407	0.007853396	96000	82.42751049995422
24	108.416664	20.114084	183.0	64.0	8.912888	15.005561	66.91556	0.0	108.416664	4437.0967	0.044370966796875	39.648884	0.016449694	39.660904	39.536457	1.9240113	0.6558203	4.2368603	-0.100513704	-1.3113022e-08	-0.002821259	-7.772446e-08	-0.05499462	394.7829	-0.26202393	95.68784	-13.482903	0.05331789	0.0	0.0011547651	0.011111675	0.063762225	0.0011868859	-0.0038330685	0.4574114	0.3223718	0.05331789	1.0	0.0	0.0	0.56956345	0.0059543424	100000	86.5784420967102
