Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
0,17.539474,6.705145,44.0,8.0,0.37562743,0.26001245,1.4606229,0.025228065,17.539474,85.65345,0.021413362503051758,0.0098885,0.22735038,0.5219767,-0.5061340999999999,-0.01678746,0.57463425,1.4135673999999998,-1.3959968999999999,-1.8143977e-08,-0.01414459,2.4437905e-09,-0.006320251999999999,137.39056000000002,-22.312561,0.41713455,-0.37604383,0.84999996,-0.020940423,7.0,0.67503893,0.017931381,4000,5.227975606918335,0,0.0
1,20.37755,9.338329,51.0,9.0,0.37298763,0.25250834,1.2497109,0.039414782,20.37755,158.85297,0.019856620788574215,1.1785141000000001,0.24210934,2.5323884,0.20722741,0.2311824,0.03530254,0.36029112,0.11588551,5.019464e-09,-0.0068533453,-1.5795231e-09,-0.00014237173,174.17593,-69.37998,0.0382007,-0.0036370753999999997,0.82905954,-0.021052241,9.0,0.6917307,0.015204344,8000,9.943247079849245,0,0.0
2,26.533333000000002,13.05101,73.0,11.0,0.47281748,0.62741834,5.511068,0.01272434,26.533333000000002,229.83815,0.01915317916870117,5.1511629999999995,0.95538074,9.226251,-2.7258646,0.21548092,0.030541325,0.3533176,0.0527856,-4.419695e-08,-0.007684551600000001,-4.7683715e-09,-9.739440999999998e-05,203.53243999999998,-81.14664,0.37141857,-0.05024749,0.8080073,-0.032232046,79.0,0.68184596,0.005612005,12000,15.168699264526367,0,0.0
3,32.13008,17.330811999999998,108.0,11.0,0.45363694,0.5878121000000001,5.9725018,0.040183984,32.13008,285.94757000000004,0.017871723175048832,10.889312,0.50841403,12.509793,7.9477906,0.2924953,0.22101578,1.5136507,-0.6941513000000001,1.7028437e-08,-0.008441754000000001,-1.2814999e-09,0.0016903601000000002,212.55565,-47.205017,0.29239783,-0.07966344,0.77577525,-0.034120023,79.0,0.6704563,0.005014705,16000,20.297417402267453,0,0.0
4,42.223403999999995,22.576183,105.0,9.0,0.8138588999999999,1.4376303999999998,12.253978,0.0046242634,42.223403999999995,362.5741,0.018128704833984374,14.9383545,1.6811958999999999,17.892996,2.3711298,0.25855002,0.06176059,0.45617652,-0.08159214,6.599231e-09,-0.007980259,1.5497207e-08,0.0013853131,276.27267,-48.933640000000004,1.5449955,-0.25343013,0.74165523,-0.03156632,79.0,0.6606719,0.005155636,20000,25.482411861419678,0,0.0
5,56.09859,26.730873,151.0,13.0,1.3939574,1.5982603000000002,9.453228,0.07232961,56.09859,461.5575,0.01923156229654948,18.786098000000003,1.4224339,21.012646,3.184946,0.58745104,0.36366624,2.1860929000000002,-0.8100164000000001,-3.2458142999999995e-08,-0.0041045635,2.4139881e-09,0.0020597544,345.1092,-53.881287,1.3860808999999998,-0.15695488,0.7100889,-0.025412202000000002,79.0,0.6468756,0.0030247315000000003,24000,28.25869369506836,0,0.0
6,63.31746,30.146639,140.0,16.0,1.4686348,1.4312586,6.7958784,0.10110137,63.31746,554.15027,0.01979108101981027,21.872934,2.5954306000000003,24.023993,-1.7881957999999998,0.9139991,0.20507960000000003,1.5494703,0.13249356,-2.0951426999999997e-08,-0.0030358587,-4.7162176e-09,0.0036390059999999998,359.06912,-45.90576,0.99374425,-0.1390276,0.6846767,-0.024676502000000003,79.0,0.63322276,0.0026487438,28000,34.181301832199104,0,0.0
7,67.118645,30.394629,172.0,15.0,1.6372511,1.6395171999999998,6.3402476,0.031729583,67.118645,651.2462,0.02035144424438477,24.144766,4.7308807,26.427599,-20.041803,0.91501874,0.1817041,1.5747171999999998,0.24015118,-9.998858e-09,-0.0045751315,-4.738569e-09,0.003610232,336.4397,-26.535767,1.139131,-0.06287432,0.6600001999999999,-0.02455467,79.0,0.6222211999999999,0.0030169821999999997,32000,39.51836395263672,0,0.0
8,81.02041,25.330864000000002,191.0,45.0,2.0005603,1.320072,7.546889999999999,0.2731495,81.02041,749.6076,0.020822433471679686,25.284372,6.8840966,28.298835999999998,-24.909616,1.0410655999999998,0.36565307,2.0633562,-0.08665303,8.059444e-09,-0.0029252763,2.9206275e-09,0.0062578106,343.76617000000005,-30.341521999999998,0.9542118,-0.20454931,0.63544554,-0.02401805,79.0,0.61984754,0.0031066697999999997,36000,45.62353682518005,0,0.0
9,86.21739000000001,30.748568,154.0,18.0,2.9516392000000002,1.9510939999999999,7.9937897,0.20749654,86.21739000000001,885.60175,0.02214004364013672,27.327796999999997,7.3007727,30.235859,-25.277975,1.0568671,0.11406678,1.3652282,0.6171228,5.8917737e-09,-0.0026526838,1.4901161e-09,-0.0021870764999999998,376.00513,-30.489929999999998,1.9507322,-0.41811073,0.6114275,-0.009187937,79.0,0.6098378000000001,0.003602974,40000,51.070937156677246,0,0.0
